memberID,house,name,id,startDate,endDate,additionalInfo,additionalInfoLink
7,1,"Deputy Chair, Conservative Party",766,2004-09-01T00:00:00,2005-11-01T00:00:00,,
8,1,Leader of the Conservative Party,787,2016-07-11T00:00:00,2019-06-07T00:00:00,,
8,1,"Party Chair, Conservative Party",805,2002-07-23T00:00:00,2003-12-06T00:00:00,,
11,1,"Vice-Chair, Labour Party",824,2007-06-28T00:00:00,2010-05-06T00:00:00,,
13,1,"Deputy Chair, Conservative Party",766,1995-07-01T00:00:00,1998-07-01T00:00:00,,
17,1,Speaker of the House of Commons,817,2009-06-22T00:00:00,2019-11-04T00:00:00,,
19,1,"Chair, Parliamentary Office of Science and Technology",1100,2002-05-01T00:00:00,2005-03-01T00:00:00,,
29,1,"Vice-Chair, Conservative Party",823,1965-07-01T00:00:00,1971-07-01T00:00:00,,
33,1,"Party Chair, Conservative Party",805,2009-01-19T00:00:00,2010-05-06T00:00:00,,
33,1,"Deputy Chair, Conservative Party",766,2005-05-10T00:00:00,2007-07-03T00:00:00,,
33,1,"Vice-Chair, Conservative Party",823,1993-07-01T00:00:00,1997-05-01T00:00:00,,
36,1,Deputy Speaker and Chairman of Ways and Means,760,2020-01-08T00:00:00,,,
36,1,Deputy Speaker (First Deputy Chairman of Ways and Means),777,2013-10-16T00:00:00,2019-11-06T00:00:00,,
39,1,"Vice-Chair, Conservative Party 1922 Committee",1088,2008-07-01T00:00:00,2015-03-30T00:00:00,,
40,1,"Deputy Chair, Conservative Party",766,2005-12-01T00:00:00,2006-11-07T00:00:00,,
41,1,"Chair, Parliamentary Office of Science and Technology",1100,1993-04-01T00:00:00,1998-03-01T00:00:00,,
43,1,Deputy Speaker and Chairman of Ways and Means,760,2010-05-25T00:00:00,2010-06-08T00:00:00,,
43,1,Deputy Speaker and Chairman of Ways and Means,760,1997-05-01T00:00:00,2010-05-06T00:00:00,,
57,2,Deputy Chairman of Committees (Lords),1092,2022-05-19T00:00:00,,,
68,1,Deputy Leader of the Conservative Party,769,1998-06-02T00:00:00,1999-06-15T00:00:00,,
82,1,Leader of the Conservative Party,787,2003-11-06T00:00:00,2005-12-06T00:00:00,,
87,1,Deputy Speaker and Chairman of Ways and Means,760,2022-12-19T00:00:00,,,
87,1,Parliamentary Assembly of the Council of Europe (Full Member),1083,2012-01-23T00:00:00,2015-03-30T00:00:00,,
87,1,Parliamentary Assembly of the Council of Europe (Substitute Member),1084,2010-11-10T00:00:00,2012-01-23T00:00:00,,
87,1,"Vice-Chair, Conservative Party",823,2001-08-01T00:00:00,2003-07-31T00:00:00,,
87,1,Parliamentary Assembly of the Council of Europe (Substitute Member),1084,1987-10-01T00:00:00,1989-11-16T00:00:00,,
88,1,"Deputy Chair, Conservative Party",766,2010-09-04T00:00:00,2012-09-04T00:00:00,,
90,1,"Vice-Chair, Labour Party",824,2007-07-01T00:00:00,2010-05-06T00:00:00,,
92,1,"Chief Executive (Deputy Chair), Conservative Party",762,1998-07-01T00:00:00,1999-07-01T00:00:00,,
92,1,"Vice-Chair, Conservative Party",823,1997-07-01T00:00:00,1998-07-01T00:00:00,,
93,1,Second Church Estates Commissioner,1114,2010-06-21T00:00:00,2015-03-30T00:00:00,,
100,1,"Chair, Conservative Party 1922 Committee",757,1997-05-01T00:00:00,2001-06-07T00:00:00,,
115,1,"Party Chair, Conservative Party",805,2005-05-10T00:00:00,2007-07-03T00:00:00,,
117,1,Father of the House of Commons,776,2019-12-17T00:00:00,,,
119,1,Leader of the Conservative Party,787,1990-11-28T00:00:00,1997-06-19T00:00:00,,
121,1,"Party Chair, Conservative Party",805,1995-07-05T00:00:00,1997-05-01T00:00:00,,
123,1,"Vice-Chair, Conservative Party",823,1998-07-01T00:00:00,1999-07-01T00:00:00,,
127,1,"Chief Executive & Deputy Chair, Conservative Party",761,1999-07-01T00:00:00,2001-06-07T00:00:00,,
129,1,"Chair, Parliamentary Office of Science and Technology",1100,1998-03-02T00:00:00,2002-05-01T00:00:00,,
130,1,"Chair, Parliamentary Labour Party",758,2001-06-08T00:00:00,2002-10-24T00:00:00,,
134,1,Deputy Speaker (Second Deputy Chairman of Ways and Means),814,1997-05-01T00:00:00,2010-05-06T00:00:00,,
136,1,"Vice-Chair, Conservative Party",823,1998-01-01T00:00:00,1998-06-02T00:00:00,,
139,1,"Vice-Chair, Conservative Party",823,2005-12-12T00:00:00,2010-05-06T00:00:00,,
145,1,Mayor of London,802,2000-05-04T00:00:00,2008-05-01T00:00:00,,
145,1,"Member, Labour Party National Executive Committee",803,1997-07-01T00:00:00,1998-07-01T00:00:00,,
145,1,"Member, Labour Party National Executive Committee",803,1987-07-01T00:00:00,1989-07-01T00:00:00,,
150,1,Leader of the Labour Party,789,2015-05-08T00:00:00,2015-09-12T00:00:00,,
150,1,Deputy Leader of the Labour Party,770,2010-09-25T00:00:00,2015-05-08T00:00:00,,
150,1,Leader of the Labour Party,789,2010-05-12T00:00:00,2010-09-25T00:00:00,,
150,1,Deputy Leader of the Labour Party,770,2007-06-28T00:00:00,2010-05-06T00:00:00,,
150,1,"Party Chair, Labour Party",808,2007-06-28T00:00:00,2010-05-06T00:00:00,,
150,1,"Member, Labour Party National Executive Committee",803,1993-07-01T00:00:00,2010-05-06T00:00:00,,
152,1,Leader of the Conservative Party,787,2001-09-12T00:00:00,2003-11-06T00:00:00,,
154,1,"Party Chair, Conservative Party",805,1987-06-13T00:00:00,1989-07-24T00:00:00,,
155,1,Parliamentary Assembly of the Council of Europe (Substitute Member),1084,2010-11-10T00:00:00,2017-05-03T00:00:00,,
157,1,"Vice-Chair, Conservative Party",823,1998-07-01T00:00:00,1999-07-01T00:00:00,,
160,1,"Member, Labour Party National Executive Committee",803,1998-07-01T00:00:00,2001-07-01T00:00:00,,
160,1,"Chair, Parliamentary Labour Party",758,1997-05-10T00:00:00,2001-06-07T00:00:00,,
166,1,"Vice-Chair, Labour Party",824,2007-06-29T00:00:00,2008-09-14T00:00:00,,
172,1,"Member, Labour Party National Executive Committee",803,1994-01-01T00:00:00,1997-01-01T00:00:00,,
177,1,"Party Chair, Co-operative Party",806,2000-07-01T00:00:00,2019-06-08T00:00:00,,
185,1,Leader of the Labour Party,789,2015-09-12T00:00:00,2020-04-04T00:00:00,,
188,1,Leader of the Liberal Democrats,785,2020-08-27T00:00:00,,,
188,1,"Acting Leader, Liberal Democrats",755,2019-12-13T00:00:00,2020-08-27T00:00:00,,
188,1,"Deputy Leader, Liberal Democrats",772,2019-09-03T00:00:00,2019-12-13T00:00:00,,
194,1,"Deputy Leader, Liberal Democrats",772,2010-06-09T00:00:00,2014-01-29T00:00:00,,
194,1,"Party Chair, Liberal Democrats",1098,2005-01-01T00:00:00,2008-12-31T00:00:00,,
195,1,Father of the House of Commons,776,1992-04-09T00:00:00,2001-06-07T00:00:00,,
195,1,Leader of the Conservative Party,787,1965-08-02T00:00:00,1975-02-11T00:00:00,,
204,1,Chair of the Liberal Democrat Parliamentary Party,1087,2012-11-01T00:00:00,2013-06-05T00:00:00,,
207,1,Leader of the Liberal Democrats,785,2017-07-20T00:00:00,2019-07-22T00:00:00,,
207,1,"Acting Leader, Liberal Democrats",755,2007-10-15T00:00:00,2007-12-18T00:00:00,,
215,1,"Chair, Parliamentary Labour Party",758,2001-06-07T00:00:00,2005-05-05T00:00:00,,
217,1,Deputy Speaker (Second Deputy Chairman of Ways and Means),814,2010-06-08T00:00:00,2015-03-30T00:00:00,,
223,1,"Co-Chair, Conservative Party",764,2003-11-10T00:00:00,2005-05-10T00:00:00,,
228,1,Chair of the Liberal Democrat Parliamentary Party,1087,2003-06-12T00:00:00,2005-05-05T00:00:00,,
228,1,"Chair of Campaigns and Communications, Liberal Democrat Party",1112,1992-09-01T00:00:00,1994-09-01T00:00:00,,
228,1,"Chair of Communications, Liberal Democrat Party",1111,1989-06-16T00:00:00,1992-09-01T00:00:00,,
234,1,"Vice-Chair, Conservative Party",823,2001-07-01T00:00:00,2002-07-01T00:00:00,,
235,1,"Vice-Chair, Conservative Party",823,1993-07-01T00:00:00,1994-07-01T00:00:00,,
236,1,"Deputy Chair, Conservative Party",766,2005-08-01T00:00:00,2007-07-31T00:00:00,,
236,1,"Vice-Chair, Conservative Party",823,2001-08-01T00:00:00,2005-07-31T00:00:00,,
242,,"Vice-Chair, Conservative Party",823,1997-01-01T00:00:00,1998-01-01T00:00:00,,
245,1,"Vice-Chair, Conservative Party",823,2001-07-01T00:00:00,2002-07-01T00:00:00,,
258,1,Leader of the Liberal Democrats,785,1988-07-16T00:00:00,1999-08-09T00:00:00,,
259,1,Deputy Leader of the Conservative Party,769,2001-09-18T00:00:00,2005-12-06T00:00:00,,
259,1,"Party Chair, Conservative Party",805,1998-12-02T00:00:00,2001-09-18T00:00:00,,
259,1,"Deputy Chair, Conservative Party",766,1998-06-02T00:00:00,1998-12-02T00:00:00,,
270,1,"Chair, Conservative Party 1922 Committee",757,2001-06-07T00:00:00,2010-05-06T00:00:00,,
270,1,"Chair, Parliamentary Office of Science and Technology",1100,1991-04-01T00:00:00,1993-04-01T00:00:00,,
270,1,"Deputy Chair, Conservative Party",766,1983-07-01T00:00:00,1984-07-01T00:00:00,,
270,1,"Vice-Chair, Conservative Party",823,1981-07-01T00:00:00,1983-07-01T00:00:00,,
280,1,"Vice-Chair, Conservative Party",823,2012-09-11T00:00:00,2014-04-10T00:00:00,,
297,,"Member, Labour Party National Executive Committee",803,1974-08-01T00:00:00,1979-07-31T00:00:00,,
299,1,"Secretary General, Council of Europe",816,2004-01-01T00:00:00,2010-05-06T00:00:00,,
300,1,"Member, Labour Party National Executive Committee",803,1988-07-01T00:00:00,1998-07-01T00:00:00,,
311,1,Deputy Speaker (First Deputy Chairman of Ways and Means),777,2000-01-01T00:00:00,2010-05-06T00:00:00,,
312,1,Second Church Estates Commissioner,1114,2015-05-21T00:00:00,2019-11-06T00:00:00,,
312,1,"Party Chair, Conservative Party",805,2007-07-03T00:00:00,2009-01-19T00:00:00,,
315,2,Lord Speaker,1072,2016-09-01T00:00:00,2021-04-30T00:00:00,,
315,1,"Party Chair, Conservative Party",805,1992-04-11T00:00:00,1994-07-15T00:00:00,,
325,1,"Member, Labour Party National Executive Committee",803,1999-07-01T00:00:00,2010-05-06T00:00:00,,
325,1,"Member, Labour Party National Executive Committee",803,1994-07-01T00:00:00,1998-07-01T00:00:00,,
325,1,"Party Chair, Labour Party",808,1988-07-01T00:00:00,1989-07-01T00:00:00,,
325,1,"Vice-Chair, Labour Party",824,1987-07-01T00:00:00,1988-07-01T00:00:00,,
325,1,"Member, Labour Party National Executive Committee",803,1979-07-01T00:00:00,1992-07-01T00:00:00,,
326,1.0,"Party Chair, Labour Party",808,1971-08-01T00:00:00,1972-07-31T00:00:00,,
326,,"Member, Labour Party National Executive Committee",803,1962-08-01T00:00:00,1993-07-31T00:00:00,,
326,1.0,"Member, Labour Party National Executive Committee",803,1959-08-01T00:00:00,1960-07-31T00:00:00,,
328,1.0,"Member, Labour Party National Executive Committee",803,2012-01-01T00:00:00,2015-03-30T00:00:00,,
328,1.0,Leader of the Labour Party,789,1994-05-12T00:00:00,1994-07-21T00:00:00,,
328,1.0,Deputy Leader of the Labour Party,770,1992-04-10T00:00:00,1994-05-12T00:00:00,,
328,,"Member, Labour Party National Executive Committee",803,1980-08-01T00:00:00,1981-07-31T00:00:00,,
333,1,"Party Chair, Conservative Party",805,2016-07-14T00:00:00,2018-01-08T00:00:00,,
338,1,"Member, Labour Party National Executive Committee",803,2007-07-01T00:00:00,2010-05-06T00:00:00,,
343,1,"Vice-Chair, Conservative Party",823,1997-07-01T00:00:00,1998-07-01T00:00:00,,
348,1,Father of the House of Commons,776,2010-05-06T00:00:00,2015-03-30T00:00:00,,
350,1,"Vice-Chair, Conservative Party",823,1999-07-01T00:00:00,2000-07-01T00:00:00,,
352,2,Deputy Speaker (Lords),1093,2018-03-05T00:00:00,2019-09-08T00:00:00,,
352,2,Principal Deputy Chairman of Committees,955,2012-05-09T00:00:00,2019-09-08T00:00:00,,
366,1,Father of the House of Commons,776,2017-02-26T00:00:00,2019-11-06T00:00:00,,
369,1,"Deputy Chair, Labour Party",767,2007-08-01T00:00:00,2010-05-06T00:00:00,,
374,1,Deputy Leader of the Labour Party,770,1994-07-21T00:00:00,2007-06-24T00:00:00,,
374,1,"Member, Labour Party National Executive Committee",803,1989-07-01T00:00:00,2007-07-01T00:00:00,,
376,,"Member, Labour Party National Executive Committee",803,1995-08-01T00:00:00,1997-08-01T00:00:00,,
379,1,Leader of the Conservative Party,787,1997-06-19T00:00:00,2001-09-13T00:00:00,,
385,1,NATO Parliamentary Assembly (President),1086,2012-11-01T00:00:00,2014-11-30T00:00:00,,
385,1,Deputy Speaker,1052,2010-05-25T00:00:00,2010-06-08T00:00:00,,
385,1,NATO Parliamentary Assembly UK Delegation,1085,1997-01-01T00:00:00,2015-03-30T00:00:00,,
390,1,Deputy Speaker (First Deputy Chairman of Ways and Means),777,2020-01-08T00:00:00,,,
390,1,Deputy Speaker (Second Deputy Chairman of Ways and Means),814,2017-06-28T00:00:00,2019-11-06T00:00:00,,
394,1,Chairman of the House of Commons Members' Fund ,1113,2022-04-28T00:00:00,,,
395,1.0,"Party Chair, Labour Party",808,1993-08-01T00:00:00,1994-07-31T00:00:00,,
395,,"Member, Labour Party National Executive Committee",803,1983-08-01T00:00:00,1998-07-31T00:00:00,,
399,1,"Member, Labour Party National Executive Committee",803,1999-08-01T00:00:00,2005-08-01T00:00:00,,
426,1,"Member, Labour Party National Executive Committee",803,1981-08-01T00:00:00,1988-07-31T00:00:00,,
435,1,"Chair, Conservative Party 1922 Committee",757,2010-05-26T00:00:00,,,
446,1,Parliamentary Assembly of the Council of Europe (Full Member),1083,2013-01-21T00:00:00,2014-09-07T00:00:00,,
446,1,Parliamentary Assembly of the Council of Europe (Substitute Member),1084,2010-11-10T00:00:00,2013-01-21T00:00:00,,
448,1,"Party Chair, Labour Party",808,2003-04-04T00:00:00,2006-05-05T00:00:00,,
448,1,"Member, Labour Party National Executive Committee",803,1996-07-01T00:00:00,2010-05-06T00:00:00,,
450,1,"Chair, Parliamentary Labour Party",758,2006-12-05T00:00:00,2010-05-06T00:00:00,,
451,1,Father of the House of Commons,776,2015-05-07T00:00:00,2017-02-26T00:00:00,,
451,1,"Member, Labour Party National Executive Committee",803,1991-07-01T00:00:00,1992-07-01T00:00:00,,
454,1,"Member, Labour Party National Executive Committee",803,1983-07-01T00:00:00,1988-07-01T00:00:00,,
456,1,"Party Chair, Labour Party",808,2006-08-01T00:00:00,2007-07-31T00:00:00,,
456,1,"Member, Labour Party National Executive Committee",803,2004-08-01T00:00:00,2010-05-06T00:00:00,,
463,1,"Member, Labour Party National Executive Committee",803,1994-07-01T00:00:00,1995-07-01T00:00:00,,
467,1,Speaker of the House of Commons,817,2019-11-04T00:00:00,,,
467,1,Deputy Speaker and Chairman of Ways and Means,760,2010-06-08T00:00:00,2019-11-04T00:00:00,,
474,1,Deputy Speaker (Second Deputy Chairman of Ways and Means),814,2020-01-08T00:00:00,,,
474,1,Deputy Speaker (First Deputy Chairman of Ways and Means),777,2010-06-08T00:00:00,2013-09-11T00:00:00,,
474,1,"Vice-Chair, Conservative Party",823,1999-08-01T00:00:00,2001-07-31T00:00:00,,
491,1,"Member, Labour Party National Executive Committee",803,2005-08-01T00:00:00,2010-05-06T00:00:00,,
498,1,"Vice-Chair, Conservative Party",823,1999-08-01T00:00:00,2001-07-31T00:00:00,,
500,,European Commissioner,775,2004-11-22T00:00:00,2008-10-03T00:00:00,,
501,1,Second Church Estates Commissioner,1114,1997-05-01T00:00:00,2010-05-06T00:00:00,,
502,1,"Chair, Parliamentary Office of Science and Technology",1100,2005-03-01T00:00:00,2010-03-01T00:00:00,,
503,1,"Member, Labour Party National Executive Committee",803,1995-07-01T00:00:00,1997-07-01T00:00:00,,
506,1,"Member, Labour Party National Executive Committee",803,1985-08-01T00:00:00,1995-07-31T00:00:00,,
512,1,Leader of the Labour Party,789,1994-07-21T00:00:00,2007-06-24T00:00:00,,
513,2,Deputy Chairman of Committees (Lords),1092,2022-05-19T00:00:00,,,
535,1,"Deputy Presiding Officer, Welsh Assembly",774,2000-10-17T00:00:00,2007-05-01T00:00:00,,
544,,"Vice-Chair, Conservative Party",823,1980-07-01T00:00:00,1981-07-01T00:00:00,,
547,1,"Leader and Party President, Plaid Cymru",783,1991-01-01T00:00:00,2000-01-01T00:00:00,,
547,1,"Leader and Party President, Plaid Cymru",783,1981-01-01T00:00:00,1984-01-01T00:00:00,,
550,1,"Leader and Party President, Plaid Cymru",783,2000-01-01T00:00:00,2003-06-01T00:00:00,,
553,1.0,"Chair, Parliamentary Labour Party",758,2005-05-24T00:00:00,2006-12-05T00:00:00,,
553,1.0,Special Envoy to PM on Human Rights in Iraq,819,2003-05-26T00:00:00,2010-05-06T00:00:00,,
553,,"Member, Labour Party National Executive Committee",803,1983-08-01T00:00:00,1984-07-31T00:00:00,,
562,1,First Secretary for Wales,781,1999-05-12T00:00:00,2000-02-09T00:00:00,,
563,1,First Minister of Wales,780,2000-02-15T00:00:00,2009-12-09T00:00:00,,
564,1,Leader of the Labour Party,789,1992-07-18T00:00:00,1994-05-12T00:00:00,,
569,1,Father of the House of Commons,776,2005-05-05T00:00:00,2010-05-06T00:00:00,,
569,1,"Chair, Public Accounts Commission",759,2001-07-01T00:00:00,2010-05-06T00:00:00,,
577,1,First Minister of Scotland,779,2007-05-16T00:00:00,2014-11-19T00:00:00,,
577,1,"Leader, Scottish National Party",793,2004-09-03T00:00:00,2014-11-13T00:00:00,,
577,1,"Leader, Scottish National Party",793,1990-09-22T00:00:00,2000-09-26T00:00:00,,
577,1,"Deputy Leader, Scottish National Party",1097,1987-09-26T00:00:00,1990-09-22T00:00:00,,
578,1,"Party Chair, Liberal Democrats",1098,1995-01-01T00:00:00,1998-12-31T00:00:00,,
578,1,"Joint Leader, Social & Liberal Democrats",782,1988-03-03T00:00:00,1988-07-16T00:00:00,,
578,1,Leader of the Social Democratic Party,795,1987-08-28T00:00:00,1988-07-16T00:00:00,,
580,1,First Minister of Scotland,779,2000-10-27T00:00:00,2001-11-08T00:00:00,,
591,1,Leader of the Labour Party,789,2007-06-24T00:00:00,2010-05-06T00:00:00,,
604,,"Deputy Presiding Officer, Scottish Parliament",773,2007-06-01T00:00:00,2010-05-06T00:00:00,,
604,,"Deputy Leader, Scottish National Party",1097,1990-09-22T00:00:00,1991-09-01T00:00:00,,
615,1,"Deputy Leader, Liberal Democrats",772,2014-01-29T00:00:00,2015-03-30T00:00:00,,
617,1,"Party Chair, Labour Party",808,2002-10-24T00:00:00,2003-05-13T00:00:00,,
617,1,"Member, Labour Party National Executive Committee",803,2002-07-01T00:00:00,2003-07-01T00:00:00,,
622,1,Father of the House of Commons,776,2001-06-07T00:00:00,2005-05-05T00:00:00,,
622,1,"Member, Labour Party National Executive Committee",803,1986-08-01T00:00:00,1987-07-31T00:00:00,,
623,1,"Party Chair, Labour Party",808,1996-08-01T00:00:00,1997-07-31T00:00:00,,
625,,"Deputy Leader, Scottish National Party",1097,1984-01-01T00:00:00,1987-09-26T00:00:00,,
627,1,Leader of the Liberal Democrats,785,2006-03-02T00:00:00,2007-10-15T00:00:00,,
627,1,"Acting Leader, Liberal Democrats",755,2006-01-05T00:00:00,2006-03-01T00:00:00,,
628,1,"Leader, Scottish National Party",793,2000-09-26T00:00:00,2004-09-03T00:00:00,,
628,1,"Deputy Leader, Scottish National Party",1097,1998-08-25T00:00:00,2000-09-26T00:00:00,,
630,2,Liberal Democrat Leader in the House of Lords,800,2013-10-01T00:00:00,2016-09-13T00:00:00,,
633,1,"Deputy Leader, Scottish National Party",1097,2000-09-26T00:00:00,2004-09-03T00:00:00,,
634,1,Parliamentary Assembly of the Council of Europe (Substitute Member),1084,2010-11-10T00:00:00,2015-03-30T00:00:00,,
634,1,Leader of the Liberal Democrats,785,1999-08-09T00:00:00,2006-01-07T00:00:00,,
634,1,"Party Chair, Liberal Democrats",1098,1991-01-01T00:00:00,1994-12-31T00:00:00,,
642,,First Minister of Northern Ireland,778,2015-10-20T00:00:00,2016-01-11T00:00:00,,
642,1.0,First Minister of Northern Ireland,778,2010-02-04T00:00:00,2015-09-10T00:00:00,,
642,1.0,First Minister of Northern Ireland,778,2008-06-05T00:00:00,2010-01-11T00:00:00,,
645,1,President of Sinn Féin,810,1983-07-01T00:00:00,2010-05-06T00:00:00,,
649,,Leader of the Social Democratic & Labour Party,794,1979-12-01T00:00:00,2001-11-01T00:00:00,,
651,1,Deputy First Minister of Northern Ireland,1106,2011-10-31T00:00:00,2017-01-09T00:00:00,,
651,1,Deputy First Minister of Northern Ireland,1106,2007-05-08T00:00:00,2011-09-20T00:00:00,,
652,1,Deputy First Minister of Northern Ireland,1106,1998-07-01T00:00:00,2001-11-06T00:00:00,,
654,1,Leader of the United Kingdom Unionist Party,798,1995-06-15T00:00:00,2008-09-01T00:00:00,,
658,1,First Minister of Northern Ireland,778,1998-06-25T00:00:00,2002-10-14T00:00:00,,
658,1,Leader of the Ulster Unionist Party,797,1995-09-08T00:00:00,2005-05-07T00:00:00,,
660,,"Member, Labour Party National Executive Committee",803,1982-07-01T00:00:00,1987-07-01T00:00:00,,
672,2,Secretary General of NATO,815,1999-10-11T00:00:00,2004-01-05T00:00:00,,
678,1,First Minister of Scotland,779,1999-05-06T00:00:00,2000-10-11T00:00:00,,
679,1,Speaker of the House of Commons,817,1992-04-09T00:00:00,2000-10-23T00:00:00,,
679,1,Deputy Speaker (Second Deputy Chairman of Ways and Means),814,1987-07-01T00:00:00,1992-04-01T00:00:00,,
679,1,"Member, Labour Party National Executive Committee",803,1981-08-01T00:00:00,1987-07-31T00:00:00,,
687,1,"Party Chair, Labour Party",808,1989-07-01T00:00:00,1990-07-01T00:00:00,,
687,1,"Member, Labour Party National Executive Committee",803,1979-07-01T00:00:00,1991-07-01T00:00:00,,
693,,Vice-President of the European Commission,825,1999-09-16T00:00:00,2004-11-21T00:00:00,,
693,,European Commissioner,775,1995-07-01T00:00:00,2004-11-21T00:00:00,,
693,1.0,"Party Chair, Labour Party",808,1987-07-01T00:00:00,1988-07-01T00:00:00,,
693,1.0,Leader of the Labour Party,789,1983-10-02T00:00:00,1992-07-18T00:00:00,,
693,1.0,"Member, Labour Party National Executive Committee",803,1978-07-01T00:00:00,1994-07-01T00:00:00,,
695,1,Speaker of the Northern Ireland Assembly,818,1982-10-20T00:00:00,1986-01-01T00:00:00,,
695,1,"Leader, Ulster Popular Unionist Party",799,1980-07-01T00:00:00,1995-03-20T00:00:00,,
704,,European Commissioner,775,1989-01-01T00:00:00,1994-01-01T00:00:00,,
705,1,"Deputy Leader, Scottish National Party",1097,1991-09-01T00:00:00,1992-09-25T00:00:00,,
707,,"Vice-Chair, Conservative Party",823,2000-07-01T00:00:00,2001-07-01T00:00:00,,
709,,European Commissioner,775,1995-09-26T00:00:00,1999-09-15T00:00:00,,
709,,"Vice-President, European Commission",826,1989-06-15T00:00:00,1993-06-15T00:00:00,,
709,,European Commissioner,775,1989-06-14T00:00:00,1999-09-15T00:00:00,,
725,1,"Party Chair, Labour Party",808,1983-07-01T00:00:00,1984-07-01T00:00:00,,
725,1,"Vice-Chair, Labour Party",824,1982-07-01T00:00:00,1983-07-01T00:00:00,,
725,1,"Member, Labour Party National Executive Committee",803,1975-07-01T00:00:00,1986-07-01T00:00:00,,
732,,Liberal Democrat Leader in the House of Lords,800,1988-07-16T00:00:00,1997-05-04T00:00:00,,
732,1.0,Leader of the Social Democratic Party,795,1982-07-07T00:00:00,1983-06-13T00:00:00,,
732,,President of the European Commission,811,1977-01-06T00:00:00,1981-01-19T00:00:00,,
732,1.0,Deputy Leader of the Labour Party,770,1970-06-19T00:00:00,1972-04-07T00:00:00,,
734,1,"Party Chair, Conservative Party",805,1994-07-15T00:00:00,1995-07-05T00:00:00,,
736,1,Second Church Estates Commissioner,1114,1987-01-01T00:00:00,1997-05-01T00:00:00,,
737,1,"Party Chair, Labour Party",808,1978-08-01T00:00:00,1979-07-31T00:00:00,,
737,1,"Member, Labour Party National Executive Committee",803,1967-08-01T00:00:00,1983-07-31T00:00:00,,
740,2,Liberal Democrat Leader in the House of Lords,800,2001-06-13T00:00:00,2004-06-22T00:00:00,,
