memberID,house,name,id,startDate,endDate,additionalInfo,additionalInfoLink
4407,1.0,Parliamentary Under-Secretary (Department for International Trade),1186,2022-10-30T00:00:00,2023-02-07T00:00:00,Department for International Trade,https://www.gov.uk/government/organisations/department-for-international-trade
4407,1.0,"Government Whip, Lord Commissioner of HM Treasury",1230,2022-09-20T00:00:00,2023-02-07T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4407,1.0,"Parliamentary Under-Secretary (Department for Digital, Culture, Media and Sport) ",1204,2020-02-13T00:00:00,2022-09-20T00:00:00,"Department for Digital, Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4407,1.0,Assistant Whip,1206,2019-07-29T00:00:00,2021-09-17T00:00:00,Whips Office (Commons),
4414,1.0,"Parliamentary Under Secretary of State (Department for Science, Innovation and Technology)",1280,2023-02-07T00:00:00,2023-11-13T00:00:00,"Department for Science, Innovation and Technology",https://www.gov.uk/government/organisations/department-for-science-innovation-and-technology
4414,1.0,"Parliamentary Under-Secretary (Department for Digital, Culture, Media and Sport) ",1204,2022-10-27T00:00:00,2023-02-07T00:00:00,"Department for Digital, Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4414,1.0,"Minister of State (Department for Levelling Up, Housing and Communities)",1252,2022-07-07T00:00:00,2022-10-27T00:00:00,"Department for Levelling Up, Housing and Communities",https://www.gov.uk/government/organisations/department-for-levelling-up-housing-and-communities
4414,1.0,Minister of State (London),1254,2021-09-19T00:00:00,2022-10-27T00:00:00,"Department for Business, Energy and Industrial Strategy",https://www.gov.uk/government/organisations/department-for-business-energy-and-industrial-strategy
4414,1.0,"Parliamentary Under-Secretary (Department for Business, Energy and Industrial Strategy)",1187,2020-02-13T00:00:00,2022-07-07T00:00:00,"Department for Business, Energy and Industrial Strategy",https://www.gov.uk/government/organisations/department-for-business-energy-and-industrial-strategy
4414,1.0,Minister of State (London),1215,2020-02-13T00:00:00,2021-09-19T00:00:00,"Ministry of Housing, Communities and Local Government",https://www.gov.uk/government/organisations/ministry-of-housing-communities-and-local-government
4423,1.0,Minister of State (Department of Health and Social Care),1211,2022-09-07T00:00:00,2023-11-13T00:00:00,Department of Health and Social Care,https://www.gov.uk/government/organisations/department-of-health-and-social-care
4423,1.0,Minister of State (Education),947,2022-07-07T00:00:00,2022-09-07T00:00:00,Department for Education,http://www.education.gov.uk/
4423,1.0,Parliamentary Under-Secretary (Department for Education),949,2021-09-16T00:00:00,2022-07-06T00:00:00,Department for Education,http://www.education.gov.uk/
4423,1.0,Parliamentary Under-Secretary (Department for Work and Pensions),599,2019-04-04T00:00:00,2021-09-16T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
4441,1.0,Deputy Prime Minister,1244,2023-04-21T00:00:00,,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4441,1.0,Secretary of State in the Cabinet Office,1287,2023-02-09T00:00:00,,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4441,1.0,Chancellor of the Duchy of Lancaster,1189,2022-10-25T00:00:00,,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4441,1.0,Minister without Portfolio (Cabinet Office),1108,2021-09-16T00:00:00,2022-06-24T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4441,1.0,"Secretary of State for Digital, Culture, Media and Sport",1202,2020-02-13T00:00:00,2021-09-15T00:00:00,"Department for Digital, Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4441,1.0,Paymaster General (HM Treasury),396,2019-07-24T00:00:00,2020-02-13T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4441,1.0,Minister of State (Cabinet Office),473,2019-07-24T00:00:00,2020-02-13T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4441,1.0,Parliamentary Secretary (Cabinet Office),856,2018-01-09T00:00:00,2019-07-24T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4442,1.0,Minister of State (Department for Transport),1126,2022-10-27T00:00:00,,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4446,1.0,Parliamentary Under-Secretary (Department for International Trade),1186,2022-09-20T00:00:00,2022-10-27T00:00:00,Department for International Trade,https://www.gov.uk/government/organisations/department-for-international-trade
4447,1.0,Parliamentary Under-Secretary (Department of Health and Social Care),1212,2021-09-16T00:00:00,2022-09-08T00:00:00,Department of Health and Social Care,https://www.gov.uk/government/organisations/department-of-health-and-social-care
4447,1.0,Lord Commissioner (HM Treasury) (Whip),350,2019-09-19T00:00:00,2021-09-16T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4450,1.0,"Minister of State (Housing, Communities and Local Government)",1214,2020-09-08T00:00:00,2021-09-16T00:00:00,"Ministry of Housing, Communities and Local Government",https://www.gov.uk/government/organisations/ministry-of-housing-communities-and-local-government
4450,1.0,"Parliamentary Under-Secretary (Housing, Communities and Local Government)",1209,2019-07-27T00:00:00,2020-09-08T00:00:00,"Ministry of Housing, Communities and Local Government",https://www.gov.uk/government/organisations/ministry-of-housing-communities-and-local-government
4451,1.0,Minister of State (Department for Transport),1126,2022-09-07T00:00:00,2022-10-26T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4451,1.0,Parliamentary Under-Secretary (Home Office),366,2019-12-16T00:00:00,2022-09-07T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
4451,1.0,Parliamentary Under-Secretary (Wales Office),543,2019-04-04T00:00:00,2019-12-16T00:00:00,Wales Office,https://www.gov.uk/government/organisations/wales-office
4451,1.0,Assistant Whip,1206,2019-04-04T00:00:00,2019-12-16T00:00:00,Whips Office (Commons),
4451,1.0,Parliamentary Secretary (Cabinet Office),856,2019-04-04T00:00:00,2019-10-31T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4452,1.0,"Government Whip, Lord Commissioner of HM Treasury",1230,2022-10-28T00:00:00,2023-11-13T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4452,1.0,"Parliamentary Under-Secretary (Department for Environment, Food and Rural Affairs)",850,2022-07-08T00:00:00,2022-09-08T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
4452,1.0,Assistant Whip,1206,2021-09-20T00:00:00,2022-07-08T00:00:00,Whips Office (Commons),
4454,1.0,"Government Whip, Lord Commissioner of HM Treasury",1230,2023-11-14T00:00:00,,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4454,1.0,"Minister of State (Foreign, Commonwealth and Development Office)",1238,2021-09-16T00:00:00,2022-09-07T00:00:00,"Foreign, Commonwealth and Development Office",https://www.gov.uk/government/organisations/foreign-commonwealth-development-office
4454,1.0,Minister without Portfolio (Cabinet Office),1108,2020-02-13T00:00:00,2021-09-15T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4454,1.0,"Treasurer of HM Household (Deputy Chief Whip, House of Commons)",46,2019-07-25T00:00:00,2020-02-13T00:00:00,HM Household,
4454,1.0,Assistant Whip (HM Treasury),351,2018-01-09T00:00:00,2019-07-25T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4455,1.0,Parliamentary Under-Secretary (Home Office),366,2019-07-27T00:00:00,2019-12-12T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
4455,1.0,Parliamentary Under-Secretary (Department of Health and Social Care),1212,2019-04-04T00:00:00,2019-07-27T00:00:00,Department of Health and Social Care,https://www.gov.uk/government/organisations/department-of-health-and-social-care
4460,1.0,Minister of State (Department for Business and Trade) (jointly with the Cabinet Office),1282,2023-02-07T00:00:00,,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4460,1.0,"Minister of State (Department for Business, Energy and Industrial Strategy)",1175,2022-09-07T00:00:00,2023-02-07T00:00:00,"Department for Business, Energy and Industrial Strategy",https://www.gov.uk/government/organisations/department-for-business-energy-and-industrial-strategy
4460,1.0,Lord Commissioner (HM Treasury) (Whip),350,2019-07-11T00:00:00,2019-12-17T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4460,1.0,Assistant Whip (HM Treasury),351,2018-01-09T00:00:00,2019-07-11T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4460,1.0,Parliamentary Under-Secretary (Department for Transport),1120,2018-01-09T00:00:00,2020-02-13T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4462,1.0,Minister of State (Home Office) (Security),839,2022-09-06T00:00:00,,Home Office,https://www.gov.uk/government/organisations/home-office
4474,1.0,Parliamentary Under Secretary of State (Department for Business and Trade),1281,2023-02-07T00:00:00,,Department for Business and Trade ,https://www.gov.uk/government/organisations/department-for-business-and-trade
4474,1.0,"Parliamentary Under-Secretary (Department for Business, Energy and Industrial Strategy)",1187,2022-10-27T00:00:00,2023-02-07T00:00:00,"Department for Business, Energy and Industrial Strategy",https://www.gov.uk/government/organisations/department-for-business-energy-and-industrial-strategy
4475,1.0,Home Secretary,74,2022-10-25T00:00:00,2023-11-13T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
4475,1.0,Home Secretary,74,2022-09-06T00:00:00,2022-10-19T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
4475,1.0,Attorney General,22,2021-09-10T00:00:00,2022-09-06T00:00:00,Attorney General's Office,https://www.gov.uk/government/organisations/attorney-generals-office
4475,1.0,Minister on Leave (Attorney General),1241,2021-03-02T00:00:00,2021-09-10T00:00:00,Attorney General's Office,https://www.gov.uk/government/organisations/attorney-generals-office
4475,1.0,Attorney General,22,2020-02-13T00:00:00,2021-03-02T00:00:00,Attorney General's Office,https://www.gov.uk/government/organisations/attorney-generals-office
4475,1.0,Parliamentary Under-Secretary (Department for Exiting the European Union),1176,2018-01-09T00:00:00,2018-11-15T00:00:00,Department for Exiting the European Union ,https://www.gov.uk/government/organisations/department-for-exiting-the-european-union
4476,1.0,Parliamentary Under-Secretary (Wales Office),543,2022-10-27T00:00:00,,Wales Office,https://www.gov.uk/government/organisations/wales-office
4481,1.0,Lord Chancellor and Secretary of State for Justice,718,2023-04-21T00:00:00,,Ministry of Justice,https://www.gov.uk/government/organisations/ministry-of-justice
4481,1.0,Minister of State (Ministry of Defence),222,2022-10-26T00:00:00,2023-04-21T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
4481,1.0,Solicitor General (Attorney General's Office),506,2021-09-16T00:00:00,2022-07-05T00:00:00,Attorney General's Office,https://www.gov.uk/government/organisations/attorney-generals-office
4481,1.0,Assistant Whip,1206,2020-02-13T00:00:00,2021-09-16T00:00:00,Whips Office (Commons),
4481,1.0,Parliamentary Under-Secretary (Ministry of Justice),540,2020-02-13T00:00:00,2021-09-16T00:00:00,Ministry of Justice,https://www.gov.uk/government/organisations/ministry-of-justice
4483,1.0,"Prime Minister, First Lord of the Treasury, Minister for the Civil Service, and Minister for the Union",1240,2022-10-25T00:00:00,,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4483,1.0,Chancellor of the Exchequer,34,2020-02-13T00:00:00,2022-07-05T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4483,1.0,Chief Secretary to the Treasury,36,2019-07-24T00:00:00,2020-02-13T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4483,1.0,"Parliamentary Under-Secretary (Housing, Communities and Local Government)",1209,2018-01-09T00:00:00,2019-07-24T00:00:00,"Ministry of Housing, Communities and Local Government",https://www.gov.uk/government/organisations/ministry-of-housing-communities-and-local-government
4484,1.0,Exchequer Secretary (HM Treasury),62,2022-07-08T00:00:00,2022-09-07T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4484,1.0,"Government Whip, Lord Commissioner of HM Treasury",1230,2021-04-21T00:00:00,2022-07-08T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4485,1.0,Minister of State (Cabinet Office) (Minister for Veterans' Affairs),1263,2022-10-25T00:00:00,,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4485,1.0,Minister of State (Cabinet Office) (Minister for Veterans' Affairs),1263,2022-07-07T00:00:00,2022-09-06T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4485,1.0,Parliamentary Under-Secretary of State (jointly with the Ministry of Defence),1224,2019-07-28T00:00:00,2021-04-20T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4487,1.0,Minister of State (Education),947,2022-09-07T00:00:00,2022-10-27T00:00:00,Department for Education,http://www.education.gov.uk/
4487,1.0,"Treasurer of HM Household (Deputy Chief Whip, House of Commons)",46,2022-07-01T00:00:00,2022-09-07T00:00:00,HM Household,
4487,1.0,"Parliamentary Under-Secretary (Housing, Communities and Local Government)",1209,2020-09-08T00:00:00,2021-01-16T00:00:00,"Ministry of Housing, Communities and Local Government",https://www.gov.uk/government/organisations/ministry-of-housing-communities-and-local-government
4487,1.0,Parliamentary Under-Secretary (Department for Transport),1120,2020-02-13T00:00:00,2020-09-08T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4487,1.0,"Parliamentary Under-Secretary (Department for Business, Energy and Industrial Strategy)",1187,2018-07-19T00:00:00,2020-02-13T00:00:00,"Department for Business, Energy and Industrial Strategy",https://www.gov.uk/government/organisations/department-for-business-energy-and-industrial-strategy
4487,1.0,Assistant Whip (HM Treasury),351,2018-01-09T00:00:00,2018-07-19T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4490,1.0,Parliamentary Under-Secretary (Department for Education),949,2022-07-08T00:00:00,2022-10-27T00:00:00,Department for Education,http://www.education.gov.uk/
4490,1.0,Assistant Whip,1206,2021-09-20T00:00:00,2022-07-08T00:00:00,Whips Office (Commons),
4492,1.0,Parliamentary Under Secretary of State (Department for Business and Trade) (Minister for Women),1283,2023-02-07T00:00:00,,Department for Business and Trade ,https://www.gov.uk/government/organisations/department-for-business-and-trade
4492,1.0,Parliamentary Under-Secretary (Department of Health and Social Care),1212,2022-10-27T00:00:00,,Department of Health and Social Care,https://www.gov.uk/government/organisations/department-of-health-and-social-care
4492,1.0,Parliamentary Under-Secretary (Department for International Trade) (Minister for Women),1236,2022-10-27T00:00:00,2023-02-07T00:00:00,Department for International Trade,https://www.gov.uk/government/organisations/department-for-international-trade
4492,1.0,Minister of State (Department of Health and Social Care),1211,2022-07-07T00:00:00,2022-09-07T00:00:00,Department of Health and Social Care,https://www.gov.uk/government/organisations/department-of-health-and-social-care
4492,1.0,Parliamentary Under-Secretary (Department of Health and Social Care),1212,2021-09-17T00:00:00,2022-07-07T00:00:00,Department of Health and Social Care,https://www.gov.uk/government/organisations/department-of-health-and-social-care
4492,1.0,Assistant Whip,1206,2019-12-17T00:00:00,2021-09-17T00:00:00,Whips Office (Commons),
4494,1.0,"Parliamentary Under Secretary of State (Department for Levelling Up, Housing and Communities)",1253,2023-11-13T00:00:00,,"Department for Levelling Up, Housing and Communities",https://www.gov.uk/government/organisations/department-for-levelling-up-housing-and-communities
4495,1.0,Secretary of State for Education,829,2022-09-06T00:00:00,2022-10-25T00:00:00,Department for Education,http://www.education.gov.uk/
4495,1.0,Chancellor of the Duchy of Lancaster,1189,2022-07-07T00:00:00,2022-09-06T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4495,1.0,Minister of State (Ministry of Justice) (jointly with Home Office),1291,2021-09-15T00:00:00,2022-07-07T00:00:00,Ministry of Justice,https://www.gov.uk/government/organisations/ministry-of-justice
4495,1.0,Minister of State (Ministry of Justice) (jointly with Home Office),837,2020-02-13T00:00:00,2021-09-15T00:00:00,Ministry of Justice,https://www.gov.uk/government/organisations/ministry-of-justice
4495,1.0,Minister of State (Home Office),417,2019-07-25T00:00:00,2020-02-13T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
4495,1.0,"Minister of State (Housing, Communities and Local Government)",1214,2018-07-09T00:00:00,2019-07-25T00:00:00,"Ministry of Housing, Communities and Local Government",https://www.gov.uk/government/organisations/ministry-of-housing-communities-and-local-government
4495,1.0,Parliamentary Under-Secretary (Department for Work and Pensions),599,2018-01-09T00:00:00,2018-07-09T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
4496,1.0,"Government Whip, Lord Commissioner of HM Treasury",1230,2022-10-28T00:00:00,,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4496,1.0,"Parliamentary Under-Secretary (Department for Environment, Food and Rural Affairs)",850,2022-09-20T00:00:00,2022-10-28T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
4496,1.0,Assistant Whip,1206,2021-09-19T00:00:00,2022-09-20T00:00:00,Whips Office (Commons),
4496,1.0,"Government Whip, Lord Commissioner of HM Treasury",1230,2021-01-22T00:00:00,2021-09-19T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4497,1.0,Minister of State (Minister for Illegal Migration),1295,2023-12-07T00:00:00,,Home Office,https://www.gov.uk/government/organisations/home-office
4497,1.0,Solicitor General (Attorney General's Office),506,2022-09-07T00:00:00,2023-12-07T00:00:00,Attorney General's Office,https://www.gov.uk/government/organisations/attorney-generals-office
4497,1.0,"Vice Chamberlain (HM Household) (Whip, House of Commons)",753,2022-07-08T00:00:00,2022-09-07T00:00:00,HM Household,
4497,1.0,Lord Commissioner (HM Treasury) (Whip),350,2020-02-13T00:00:00,2022-07-08T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4498,1.0,"Secretary of State for Environment, Food and Rural Affairs",704,2022-09-06T00:00:00,2022-10-25T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
4498,1.0,Parliamentary Under-Secretary (Department for International Trade),1186,2020-05-06T00:00:00,2022-09-06T00:00:00,Department for International Trade,https://www.gov.uk/government/organisations/department-for-international-trade
4499,2.0,Parliamentary Under-Secretary (Department for Transport),1120,2023-11-14T00:00:00,,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4499,2.0,Lord in Waiting (HM Household) (Whip),72,2022-09-22T00:00:00,2023-11-13T00:00:00,HM Household,
4503,1.0,Minister of State (Home Office),417,2022-10-26T00:00:00,,Home Office,https://www.gov.uk/government/organisations/home-office
4503,1.0,Paymaster General and Minister for the Cabinet Office,831,2022-10-14T00:00:00,2022-10-25T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4503,1.0,Chief Secretary to the Treasury,36,2022-09-06T00:00:00,2022-10-14T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4503,1.0,"Parliamentary Under-Secretary (Department for Digital, Culture, Media and Sport) ",1204,2021-09-16T00:00:00,2022-07-07T00:00:00,"Department for Digital, Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4503,1.0,Parliamentary Under-Secretary (Home Office),366,2020-02-13T00:00:00,2021-09-16T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
4503,1.0,Minister of State (London),1215,2019-12-18T00:00:00,2020-02-13T00:00:00,"Ministry of Housing, Communities and Local Government",https://www.gov.uk/government/organisations/ministry-of-housing-communities-and-local-government
4503,1.0,Parliamentary Under-Secretary (Ministry of Justice),540,2019-09-10T00:00:00,2020-02-13T00:00:00,Ministry of Justice,https://www.gov.uk/government/organisations/ministry-of-justice
4507,1.0,Paymaster General and Minister for the Cabinet Office,831,2022-10-25T00:00:00,2023-11-13T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4507,1.0,Minister of State (Home Office),417,2022-09-07T00:00:00,2022-10-25T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
4507,1.0,Minister of State (Ministry of Defence),222,2020-02-13T00:00:00,2022-09-07T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
4507,1.0,Parliamentary Secretary (Cabinet Office),856,2019-12-16T00:00:00,2020-02-13T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
4507,1.0,Lord Commissioner (HM Treasury) (Whip),350,2018-11-05T00:00:00,2019-12-16T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4507,1.0,Assistant Whip,1206,2018-07-26T00:00:00,2018-11-05T00:00:00,Whips Office (Commons),
4513,1.0,Parliamentary Under-Secretary (Department for Work and Pensions),599,2022-10-27T00:00:00,,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
4513,1.0,Parliamentary Under-Secretary (Home Office),366,2022-09-20T00:00:00,2022-10-27T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
4513,1.0,Parliamentary Under-Secretary (Department for Work and Pensions),599,2019-07-25T00:00:00,2022-07-06T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
4513,1.0,"Parliamentary Under-Secretary (Department for Digital, Culture, Media and Sport) ",1204,2018-11-05T00:00:00,2019-07-25T00:00:00,"Department for Digital, Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4513,1.0,Parliamentary Under-Secretary (Wales Office),543,2018-07-26T00:00:00,2018-11-05T00:00:00,Wales Office,https://www.gov.uk/government/organisations/wales-office
4513,1.0,Assistant Whip (HM Treasury),351,2018-01-09T00:00:00,2018-11-05T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4517,1.0,"Secretary of State for Culture, Media and Sport",689,2023-02-07T00:00:00,,"Department for Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4517,1.0,"Minister of State (Department for Levelling Up, Housing and Communities)",1252,2022-10-26T00:00:00,2023-02-07T00:00:00,"Department for Levelling Up, Housing and Communities",https://www.gov.uk/government/organisations/department-for-levelling-up-housing-and-communities
4517,1.0,Minister of State (Department for Transport),1126,2022-09-07T00:00:00,2022-10-26T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4517,1.0,Financial Secretary (HM Treasury),348,2021-09-16T00:00:00,2022-09-07T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4517,1.0,Solicitor General (Attorney General's Office),506,2021-03-03T00:00:00,2021-09-10T00:00:00,Attorney General's Office,https://www.gov.uk/government/organisations/attorney-generals-office
4517,1.0,Minister of State (Ministry of Justice),836,2019-07-25T00:00:00,2021-09-16T00:00:00,Ministry of Justice,https://www.gov.uk/government/organisations/ministry-of-justice
4517,1.0,Solicitor General (Attorney General's Office),506,2019-05-09T00:00:00,2019-07-25T00:00:00,Attorney General's Office,https://www.gov.uk/government/organisations/attorney-generals-office
4517,1.0,Parliamentary Under-Secretary (Ministry of Justice),540,2018-01-09T00:00:00,2019-05-09T00:00:00,Ministry of Justice,https://www.gov.uk/government/organisations/ministry-of-justice
4519,1.0,Minister of State (Ministry of Defence),222,2023-04-21T00:00:00,,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
4519,1.0,Exchequer Secretary (HM Treasury),62,2022-10-28T00:00:00,2023-04-21T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4519,1.0,Parliamentary Under Secretary of State (Ministry of Justice) (and Assistant Government Whip),1248,2021-09-19T00:00:00,2022-07-07T00:00:00,Whips Office (Commons),
4519,1.0,Assistant Whip,1206,2021-09-19T00:00:00,2022-07-07T00:00:00,Whips Office (Commons),
4522,1.0,"Parliamentary Under-Secretary (Department for Environment, Food and Rural Affairs)",850,2022-10-28T00:00:00,,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
4522,1.0,"Parliamentary Under-Secretary (Department for Environment, Food and Rural Affairs)",850,2019-09-12T00:00:00,2022-07-07T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
4522,1.0,"Parliamentary Under-Secretary (Department for Digital, Culture, Media and Sport) ",1204,2019-05-23T00:00:00,2019-09-10T00:00:00,"Department for Digital, Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4527,1.0,Minister of State (Department of Health and Social Care),1211,2022-10-26T00:00:00,,Department of Health and Social Care,https://www.gov.uk/government/organisations/department-of-health-and-social-care
4527,1.0,Exchequer Secretary (HM Treasury),62,2021-09-16T00:00:00,2022-07-07T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4527,1.0,Minister of State (Department of Health and Social Care),1211,2020-02-13T00:00:00,2021-09-16T00:00:00,Department of Health and Social Care,https://www.gov.uk/government/organisations/department-of-health-and-social-care
4527,1.0,"Parliamentary Under-Secretary (Department for Digital, Culture, Media and Sport) ",1204,2019-09-10T00:00:00,2020-02-13T00:00:00,"Department for Digital, Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4528,1.0,Minister of State (Ministry of Defence) (Minister for the Armed Forces),1143,2022-09-06T00:00:00,,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
4528,1.0,Minister of State (Ministry of Defence),222,2022-07-07T00:00:00,2022-09-06T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
4528,1.0,Parliamentary Under-Secretary (Ministry of Defence),854,2019-12-16T00:00:00,2022-07-07T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
4530,1.0,"Secretary of State for Science, Innovation and Technology",1275,2023-07-20T00:00:00,,"Department for Science, Innovation and Technology",https://www.gov.uk/government/organisations/department-for-science-innovation-and-technology
4530,1.0,Minister on Leave (Secretary of State),1290,2023-04-28T00:00:00,2023-07-20T00:00:00,"Department for Science, Innovation and Technology",https://www.gov.uk/government/organisations/department-for-science-innovation-and-technology
4530,1.0,"Secretary of State for Science, Innovation and Technology",1275,2023-02-07T00:00:00,2023-04-28T00:00:00,"Department for Science, Innovation and Technology",https://www.gov.uk/government/organisations/department-for-science-innovation-and-technology
4530,1.0,"Secretary of State for Digital, Culture, Media and Sport",1202,2022-09-06T00:00:00,2023-02-07T00:00:00,"Department for Digital, Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
4530,1.0,Secretary of State for Education,829,2022-07-05T00:00:00,2022-07-07T00:00:00,Department for Education,http://www.education.gov.uk/
4530,1.0,Minister of State (Department for Education) (Higher and Further Education),1256,2021-09-15T00:00:00,2022-07-05T00:00:00,Department for Education,http://www.education.gov.uk/
4530,1.0,Minister of State (Education),947,2020-02-13T00:00:00,2021-09-15T00:00:00,Department for Education,http://www.education.gov.uk/
4530,1.0,Parliamentary Under-Secretary (Department for Education),949,2019-09-04T00:00:00,2020-02-13T00:00:00,Department for Education,http://www.education.gov.uk/
4530,1.0,Lord Commissioner (HM Treasury) (Whip),350,2019-07-29T00:00:00,2020-02-13T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
4530,1.0,Assistant Whip,1206,2018-07-26T00:00:00,2019-07-29T00:00:00,Whips Office (Commons),
4531,1.0,"Minister of State (Foreign, Commonwealth and Development Office)",1238,2022-10-26T00:00:00,,"Foreign, Commonwealth and Development Office",https://www.gov.uk/government/organisations/foreign-commonwealth-development-office
4531,1.0,Secretary of State for Transport,739,2022-09-06T00:00:00,2022-10-25T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
4531,1.0,Secretary of State for International Trade and President of the Board of Trade,1169,2021-09-15T00:00:00,2022-09-06T00:00:00,Department for International Trade,https://www.gov.uk/government/organisations/department-for-international-trade
