memberID,house,name,id,startDate,endDate,additionalInfo,additionalInfoLink
350,1.0,Opposition Pairing Whip (Commons),976,2001-06-01T00:00:00,2002-06-01T00:00:00,Whips Office (Commons),
350,1.0,Shadow Minister (Education) (Schools),892,2000-06-01T00:00:00,2001-06-01T00:00:00,Department for Education,http://www.education.gov.uk/
352,1.0,Shadow Spokesperson (Work and Pensions),1006,2004-11-01T00:00:00,2006-06-01T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
352,1.0,Shadow Minister (Constitutional Affairs),1026,2003-11-06T00:00:00,2004-11-01T00:00:00,Department for Constitutional Affairs,http://www.dca.gov.uk
352,1.0,Shadow Spokesperson (Work and Pensions),1006,2001-09-13T00:00:00,2003-11-06T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
352,1.0,Shadow Spokesperson (Education and Employment),1201,1999-06-01T00:00:00,2001-09-13T00:00:00,Department for Education and Employment,
352,1.0,Shadow Spokesperson (Trade and Industry),1047,1997-06-19T00:00:00,1999-06-01T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
352,1.0,Shadow Spokesperson (Treasury),994,1997-05-01T00:00:00,1997-05-19T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
360,2.0,Opposition Whip (Lords),977,2021-05-18T00:00:00,,Whips Office (Lords),
360,2.0,Shadow Spokesperson (Defence),981,2021-05-18T00:00:00,,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
360,2.0,Shadow Spokesperson (Home Affairs),988,2021-05-18T00:00:00,,Home Office,https://www.gov.uk/government/organisations/home-office
360,1.0,Shadow Secretary of State for Northern Ireland,873,2015-09-14T00:00:00,2016-06-26T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
360,1.0,Shadow Secretary of State for Defence,859,2013-10-07T00:00:00,2015-09-14T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
360,1.0,Shadow Secretary of State for Northern Ireland,873,2011-10-07T00:00:00,2013-10-07T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
360,1.0,Shadow Minister (Home Affairs),966,2010-10-08T00:00:00,2011-10-07T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
360,1.0,Shadow Minister (Education) (Schools),892,2010-05-12T00:00:00,2010-10-08T00:00:00,Department for Education,http://www.education.gov.uk/
361,1.0,Opposition Whip (Commons),10,1992-07-01T00:00:00,1994-07-01T00:00:00,Whips Office (Commons),
364,1.0,"Shadow Minister (Environment, Food and Rural Affairs)",962,1996-01-01T00:00:00,1997-05-01T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
364,1.0,Shadow Minister (Transport),971,1995-01-01T00:00:00,1996-01-01T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
364,1.0,"Shadow Minister (Culture, Media and Sport)",958,1994-01-01T00:00:00,1995-01-01T00:00:00,"Department for Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
364,1.0,Shadow Minister (Constitutional Affairs),1026,1992-01-01T00:00:00,1994-01-01T00:00:00,Department for Constitutional Affairs,http://www.dca.gov.uk
364,1.0,Shadow Minister (Social Security),1025,1991-01-01T00:00:00,1992-01-01T00:00:00,Department of Social Security,
366,1.0,Shadow Secretary of State,16,2009-07-27T00:00:00,2010-05-06T00:00:00,HM Official Opposition,
366,1.0,"Shadow Secretary of State (Business, Enterprise and Regulatory Reform)",1037,2009-01-19T00:00:00,2009-07-27T00:00:00,,
366,1.0,Shadow Spokesperson (Trade and Industry),1047,1976-01-01T00:00:00,1979-01-01T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
366,1.0,Shadow Spokesperson (Work and Pensions),1006,1974-01-01T00:00:00,1976-01-01T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
368,1.0,Shadow Deputy Leader of the House of Commons,1,2001-01-01T00:00:00,2005-05-05T00:00:00,Office of the Leader of the House of Commons,https://www.gov.uk/government/organisations/the-office-of-the-leader-of-the-house-of-commons
368,1.0,Opposition Assistant Whip (Commons),5,2001-01-01T00:00:00,2005-05-05T00:00:00,Whips Office (Commons),
368,1.0,Opposition Whip (Commons),10,1998-01-01T00:00:00,2001-01-01T00:00:00,Whips Office (Commons),
368,1.0,Opposition Whip (Commons),10,1997-01-01T00:00:00,1998-01-01T00:00:00,Whips Office (Commons),
372,1.0,Shadow Spokesperson (Trade and Industry),1047,1988-07-01T00:00:00,1989-07-01T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
372,1.0,Opposition Whip (Commons),10,1979-07-01T00:00:00,1985-07-01T00:00:00,Whips Office (Commons),
373,1.0,Shadow Secretary of State (Home Office),1016,2003-11-10T00:00:00,2008-06-12T00:00:00,,
373,1.0,Shadow Lord Chancellor and Shadow Secretary of State for Justice (also Shadow Minister for London),857,2002-07-23T00:00:00,2003-11-10T00:00:00,Ministry of Justice,https://www.gov.uk/government/organisations/ministry-of-justice
373,1.0,Shadow Minister without Portfolio,17,2001-09-18T00:00:00,2002-07-23T00:00:00,HM Official Opposition,
374,1.0,Deputy Leader of the Official Opposition,998,1994-07-22T00:00:00,1997-05-01T00:00:00,HM Official Opposition,
374,1.0,Shadow Secretary of State for Employment,1432,1993-07-01T00:00:00,1994-07-22T00:00:00,Department of Employment,
374,1.0,Shadow Secretary of State for Transport,868,1988-07-01T00:00:00,1993-07-01T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
374,1.0,Shadow Secretary of State for Energy,1433,1987-07-01T00:00:00,1988-07-01T00:00:00,Department of Energy,
374,1.0,Shadow Secretary of State for Employment,1432,1984-07-01T00:00:00,1987-07-01T00:00:00,Department of Employment,
374,1.0,Shadow Secretary of State for Transport,868,1983-07-01T00:00:00,1984-07-01T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
375,1.0,Shadow Secretary of State for Northern Ireland,873,1987-06-15T00:00:00,1994-07-22T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
376,1.0,Shadow Chancellor of the Exchequer,12,2010-10-08T00:00:00,2011-01-20T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
376,1.0,Shadow Home Secretary and Shadow Minister for Women and Equalities,858,2010-05-12T00:00:00,2010-10-08T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
377,1.0,"Shadow Minister for Agriculture, Fisheries and Food",1436,1989-01-01T00:00:00,1997-05-01T00:00:00,"Ministry of Agriculture, Fisheries and Food",
379,1.0,Shadow Secretary of State (Foreign Affairs),1017,2005-12-08T00:00:00,2010-05-06T00:00:00,,
379,1.0,Leader of HM Official Opposition,4,1997-06-19T00:00:00,2001-09-13T00:00:00,HM Official Opposition,
383,1.0,Shadow Secretary of State,16,2003-11-06T00:00:00,2004-06-01T00:00:00,HM Official Opposition,
383,1.0,Shadow Secretary of State,16,1997-06-11T00:00:00,1997-12-01T00:00:00,HM Official Opposition,
384,1.0,"Shadow Minister (Environment, Food and Rural Affairs)",962,2007-07-03T00:00:00,2010-05-06T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
384,1.0,"Shadow Minister (Children, Young People and Families)",894,2006-11-08T00:00:00,2007-07-03T00:00:00,HM Official Opposition,
384,1.0,Shadow Minister (Work and Pensions),974,2005-12-08T00:00:00,2006-11-08T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
384,1.0,Shadow Minister (Foreign and Commonwealth Affairs),878,2005-05-10T00:00:00,2005-12-08T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
384,1.0,"Shadow Minister (Environment, Food and Rural Affairs)",962,2003-07-01T00:00:00,2005-07-01T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
384,1.0,Shadow Minister (Transport),971,2002-07-01T00:00:00,2005-07-01T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
384,1.0,"Shadow Spokesperson (Culture, Media and Sport)",980,2001-07-01T00:00:00,2002-07-01T00:00:00,"Department for Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
389,1.0,Shadow Secretary of State for Energy and Climate Change,865,2011-10-07T00:00:00,2015-09-14T00:00:00,Department of Energy and Climate Change,https://www.gov.uk/government/organisations/department-of-energy-climate-change
389,1.0,Shadow Secretary of State for Communities and Local Government,867,2010-10-08T00:00:00,2011-10-07T00:00:00,Department for Communities and Local Government,https://www.gov.uk/government/organisations/department-for-communities-and-local-government
390,1.0,Opposition Chief Whip (Commons),1178,2010-10-08T00:00:00,2016-10-06T00:00:00,Whips Office (Commons),
390,1.0,Shadow Leader of the House of Commons,14,2010-05-12T00:00:00,2010-10-08T00:00:00,Office of the Leader of the House of Commons,https://www.gov.uk/government/organisations/the-office-of-the-leader-of-the-house-of-commons
390,1.0,Shadow Minister (Women),1019,2010-02-28T00:00:00,2010-10-30T00:00:00,,
392,1.0,Shadow Spokesperson (Health),987,1995-01-01T00:00:00,1998-01-01T00:00:00,Department of Health,http://www.dh.gov.uk
392,1.0,Shadow Spokesperson (Work and Pensions),1006,1993-01-01T00:00:00,1995-12-31T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
392,1.0,Shadow Spokesperson (Energy and Climate Change),983,1988-01-01T00:00:00,1993-01-01T00:00:00,Department of Energy and Climate Change,https://www.gov.uk/government/organisations/department-of-energy-climate-change
394,1.0,Opposition Whip (Commons),10,1996-01-01T00:00:00,1997-01-01T00:00:00,Whips Office (Commons),
395,1.0,Shadow Secretary of State (Education and Employment),1484,1995-07-05T00:00:00,1997-05-01T00:00:00,Department for Education,http://www.education.gov.uk/
395,1.0,Shadow Secretary of State for Education,864,1994-07-22T00:00:00,1995-07-05T00:00:00,Department for Education,http://www.education.gov.uk/
395,1.0,Shadow Secretary of State for Health,863,1992-07-01T00:00:00,1994-07-22T00:00:00,Department of Health,http://www.dh.gov.uk
395,1.0,Opposition Spokesperson (Local Government and Poll Tax),1188,1988-06-01T00:00:00,1992-07-01T00:00:00,HM Official Opposition,
396,1.0,Opposition Spokesperson (The Regions),1014,1990-01-01T00:00:00,1992-01-01T00:00:00,Opposition Department,
396,1.0,Shadow Spokesperson (Trade and Industry),1047,1988-01-01T00:00:00,1997-04-01T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
397,2.0,Liberal Democrat Lords Spokesperson (Health),1291,2023-01-01T00:00:00,,Opposition Department,
397,1.0,Shadow Spokesperson (Trade and Industry),1047,2001-06-07T00:00:00,2005-05-05T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
397,1.0,Shadow Spokesperson (Education and Employment),1201,1999-01-01T00:00:00,2001-06-07T00:00:00,Department for Education and Employment,
397,1.0,Shadow Spokesperson (Home Office),1446,1997-05-01T00:00:00,1999-01-01T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
400,1.0,Shadow Secretary of State for Defence,859,2020-04-06T00:00:00,,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
400,1.0,Shadow Secretary of State for Housing,1411,2018-01-09T00:00:00,2020-04-06T00:00:00,"Ministry of Housing, Communities and Local Government",https://www.gov.uk/government/organisations/ministry-of-housing-communities-and-local-government
400,1.0,Shadow Secretary of State for Housing,1323,2016-10-07T00:00:00,2018-01-09T00:00:00,Department for Communities and Local Government,https://www.gov.uk/government/organisations/department-for-communities-and-local-government
400,1.0,Shadow Minister (Communities and Local Government) (Housing and Planning),895,2015-09-14T00:00:00,2016-06-27T00:00:00,Department for Communities and Local Government,https://www.gov.uk/government/organisations/department-for-communities-and-local-government
400,1.0,Shadow Secretary of State for Health,863,2010-10-08T00:00:00,2011-10-07T00:00:00,Department of Health,http://www.dh.gov.uk
400,1.0,Shadow Minister (Housing),1177,2010-05-12T00:00:00,2010-10-08T00:00:00,Department for Communities and Local Government,https://www.gov.uk/government/organisations/department-for-communities-and-local-government
403,1.0,Shadow Minister (Home Affairs),966,2010-10-08T00:00:00,2011-10-07T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
403,1.0,"Shadow Minister (Culture, Media and Sport) (Sport)",898,2010-05-12T00:00:00,2010-10-08T00:00:00,"Department for Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
407,1.0,Shadow Leader of the House of Commons,14,1994-08-01T00:00:00,1997-05-01T00:00:00,Office of the Leader of the House of Commons,https://www.gov.uk/government/organisations/the-office-of-the-leader-of-the-house-of-commons
407,1.0,Shadow Secretary of State,16,1994-08-01T00:00:00,1995-07-01T00:00:00,HM Official Opposition,
407,1.0,Shadow Secretary of State,16,1992-04-11T00:00:00,1994-08-01T00:00:00,HM Official Opposition,
410,1.0,Shadow Minister (Cabinet Office),956,2017-02-11T00:00:00,2020-04-05T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
410,1.0,Campaigns and Elections Chair,1313,2016-07-27T00:00:00,2017-02-11T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
410,1.0,"Shadow Secretary of State for Business, Energy and Industrial Strategy",1318,2016-07-14T00:00:00,2016-10-06T00:00:00,"Department for Business, Energy and Industrial Strategy",https://www.gov.uk/government/organisations/department-for-business-energy-and-industrial-strategy
410,1.0,"Shadow Secretary of State for Business, Innovation and Skills",860,2016-07-05T00:00:00,2016-07-14T00:00:00,"Department for Business, Innovation and Skills",https://www.gov.uk/government/organisations/department-for-business-innovation-skills
410,1.0,Shadow Lord President of the Council,1311,2016-06-27T00:00:00,2020-04-05T00:00:00,Office of the Leader of the House of Commons,https://www.gov.uk/government/organisations/the-office-of-the-leader-of-the-house-of-commons
410,1.0,Shadow Secretary of State for Communities and Local Government and Shadow Minister for the Constitutional Convention,1264,2015-09-14T00:00:00,2016-06-28T00:00:00,Department for Communities and Local Government,https://www.gov.uk/government/organisations/department-for-communities-and-local-government
410,1.0,Shadow Minister without Portfolio and Deputy Party Chair,1179,2013-10-08T00:00:00,2015-09-14T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
410,1.0,Shadow Minister for the Cabinet Office,1108,2011-10-07T00:00:00,2013-10-07T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
410,1.0,Shadow Minister (Cabinet Office),956,2010-10-08T00:00:00,2011-10-07T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
411,1.0,Shadow Spokesperson (Disabled Peoples' Rights),1202,1992-06-01T00:00:00,1994-06-01T00:00:00,Opposition Department,
411,1.0,Shadow Spokesperson (Home Affairs),988,1988-06-01T00:00:00,1992-06-01T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
411,1.0,Shadow Spokesperson (Education and Employment),1201,1983-06-01T00:00:00,1988-06-01T00:00:00,Department for Education and Employment,
413,1.0,Shadow Secretary of State for Northern Ireland,873,2023-09-04T00:00:00,,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
413,1.0,Shadow Foreign Secretary,855,2015-05-08T00:00:00,2016-06-26T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
413,1.0,Shadow Secretary of State for Communities and Local Government,867,2011-10-07T00:00:00,2015-05-08T00:00:00,Department for Communities and Local Government,https://www.gov.uk/government/organisations/department-for-communities-and-local-government
413,1.0,Shadow Leader of the House of Commons,14,2010-10-08T00:00:00,2011-10-07T00:00:00,Office of the Leader of the House of Commons,https://www.gov.uk/government/organisations/the-office-of-the-leader-of-the-house-of-commons
413,1.0,"Shadow Secretary of State for Environment, Food and Rural Affairs",869,2010-05-12T00:00:00,2010-10-08T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
414,1.0,Opposition Whip (Commons),10,2010-06-21T00:00:00,2013-03-18T00:00:00,Whips Office (Commons),
414,1.0,Opposition Pairing Whip (Commons),976,1995-07-01T00:00:00,1997-05-01T00:00:00,Whips Office (Commons),
414,1.0,Opposition Whip (Commons),10,1994-07-01T00:00:00,1997-05-01T00:00:00,Whips Office (Commons),
415,1.0,Shadow Minister (Foreign and Commonwealth Affairs),1583,2020-09-02T00:00:00,2023-09-05T00:00:00,"Foreign, Commonwealth and Development Office",https://www.gov.uk/government/organisations/foreign-commonwealth-development-office
415,1.0,Shadow Minister (Defence),959,2016-10-10T00:00:00,2020-04-10T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
415,1.0,Shadow Minister (Foreign and Commonwealth Affairs),878,2016-10-10T00:00:00,2020-09-02T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
415,1.0,Shadow Minister (Foreign and Commonwealth Affairs),878,2016-01-07T00:00:00,2016-07-04T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
417,1.0,Shadow Minister (Trade and Industry) (Energy),1449,1995-01-01T00:00:00,1997-01-01T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
417,1.0,Shadow Spokesperson (Trade and Industry) (Science and Technology),1450,1994-01-01T00:00:00,1995-01-01T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
417,1.0,Shadow Minister (Environment) (Housing and Planning),1448,1992-01-01T00:00:00,1994-01-01T00:00:00,Department for the Environment,
417,1.0,Opposition Whip (Commons),10,1990-01-01T00:00:00,1990-12-01T00:00:00,Whips Office (Commons),
420,1.0,Shadow Secretary of State for the Home Department,1608,2021-11-29T00:00:00,,Home Office,https://www.gov.uk/government/organisations/home-office
420,1.0,Shadow Home Secretary,1171,2011-01-20T00:00:00,2015-09-14T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
420,1.0,Shadow Minister (Equalities Office) (Women and Equalities),1172,2011-01-20T00:00:00,2013-10-07T00:00:00,Government Equalities Office,https://www.gov.uk/government/organisations/government-equalities-office
420,1.0,Shadow Foreign Secretary and Minister for Women and Equalities,1002,2010-10-08T00:00:00,2011-01-20T00:00:00,HM Official Opposition,
420,1.0,Shadow Secretary of State for Work and Pensions,866,2010-05-12T00:00:00,2010-10-08T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
422,1.0,Shadow Chancellor of the Exchequer,12,2015-05-08T00:00:00,2015-09-14T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
422,1.0,Shadow Chief Secretary to the Treasury,13,2013-10-07T00:00:00,2015-05-08T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
422,1.0,Shadow Minister (Treasury),972,2010-10-08T00:00:00,2013-10-07T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
427,1.0,Shadow Minister (Health),965,2005-12-08T00:00:00,2010-05-06T00:00:00,Department of Health,http://www.dh.gov.uk
427,1.0,Shadow Minister (Education),960,2005-05-10T00:00:00,2005-12-08T00:00:00,Department for Education,http://www.education.gov.uk/
427,1.0,Shadow Secretary of State for Industry,1427,2003-11-10T00:00:00,2005-05-10T00:00:00,Department of Industry,
427,1.0,Shadow Financial Secretary,881,2002-06-01T00:00:00,2002-06-30T00:00:00,HM Official Opposition,
427,1.0,Shadow Paymaster General,1054,2002-06-01T00:00:00,2003-06-01T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
427,1.0,Opposition Whip (Commons),10,2001-06-01T00:00:00,2002-06-01T00:00:00,Whips Office (Commons),
429,1.0,Shadow Minister (Health),965,2010-10-08T00:00:00,2011-10-07T00:00:00,Department of Health,http://www.dh.gov.uk
432,1.0,Shadow Minister (Home Affairs),966,2013-10-07T00:00:00,2015-03-30T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
432,1.0,Shadow Minister (Communities and Local Government),957,2011-10-07T00:00:00,2013-10-07T00:00:00,Department for Communities and Local Government,https://www.gov.uk/government/organisations/department-for-communities-and-local-government
432,1.0,Shadow Deputy Leader of the House of Commons,1,2010-10-08T00:00:00,2011-10-07T00:00:00,Office of the Leader of the House of Commons,https://www.gov.uk/government/organisations/the-office-of-the-leader-of-the-house-of-commons
432,1.0,Opposition Whip (Commons),10,2010-05-12T00:00:00,2010-10-08T00:00:00,Whips Office (Commons),
432,1.0,Shadow Minister (Justice),968,2010-05-12T00:00:00,2010-10-08T00:00:00,Ministry of Justice,https://www.gov.uk/government/organisations/ministry-of-justice
435,1.0,Shadow Minister (Europe),879,2004-06-15T00:00:00,2007-07-03T00:00:00,HM Official Opposition,
435,1.0,Shadow Minister (Education),960,2001-09-18T00:00:00,2003-07-01T00:00:00,Department for Education,http://www.education.gov.uk/
435,1.0,Shadow Spokesperson (Work and Pensions),1006,2000-06-01T00:00:00,2001-06-01T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
435,1.0,Opposition Whip (Commons),10,2000-01-01T00:00:00,2000-06-01T00:00:00,Whips Office (Commons),
436,1.0,Shadow Chief Secretary to the Treasury,13,1981-07-01T00:00:00,1983-07-01T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
441,1.0,Shadow Secretary of State for Northern Ireland,873,2013-10-07T00:00:00,2015-09-14T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
441,1.0,Shadow Secretary of State for International Development,870,2011-10-07T00:00:00,2013-10-07T00:00:00,Department for International Development,http://www.dfid.gov.uk
441,1.0,"Shadow Secretary of State for Culture, Media and Sport (also Shadow Deputy Prime Minister)",872,2010-10-08T00:00:00,2011-10-07T00:00:00,"Department for Culture, Media and Sport",https://www.gov.uk/government/organisations/department-for-culture-media-sport
441,1.0,Shadow Minister (Foreign and Commonwealth Affairs),878,2010-05-12T00:00:00,2010-10-08T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
443,1.0,Shadow Spokesperson (Education),1452,1983-01-01T00:00:00,1988-01-01T00:00:00,Department of Education and Science,
445,1.0,Liberal Democrat Spokesperson (Communities and Local Government),1488,2006-05-05T00:00:00,2007-12-20T00:00:00,Opposition Department,
445,1.0,Liberal Democrat Spokesperson (Office of the Deputy Prime Minister),1500,2006-03-10T00:00:00,2006-05-05T00:00:00,Opposition Department,
445,1.0,Liberal Democrat Chief Whip,1247,2001-06-10T00:00:00,2006-03-10T00:00:00,Opposition Department,
445,1.0,"Liberal Democrat Spokesperson (Environment, Food and Rural Affairs)",1256,1997-06-01T00:00:00,2005-06-01T00:00:00,Opposition Department,
448,1.0,"Shadow Minister (Business, Innovation and Skills)",15,1996-07-01T00:00:00,1997-05-01T00:00:00,"Department for Business, Innovation and Skills",https://www.gov.uk/government/organisations/department-for-business-innovation-skills
450,1.0,Shadow Secretary of State for Scotland,874,2019-12-19T00:00:00,2020-04-06T00:00:00,Scotland Office,https://www.gov.uk/government/organisations/scotland-office
450,1.0,Shadow Secretary of State for Northern Ireland,873,2018-03-23T00:00:00,2020-04-28T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
450,1.0,"Shadow Minister (Housing, Communities and Local Government) (Housing)",1410,2018-01-09T00:00:00,2018-03-23T00:00:00,"Ministry of Housing, Communities and Local Government",https://www.gov.uk/government/organisations/ministry-of-housing-communities-and-local-government
450,1.0,Shadow Minister (Housing),1177,2017-07-03T00:00:00,2018-01-09T00:00:00,Department for Communities and Local Government,https://www.gov.uk/government/organisations/department-for-communities-and-local-government
450,1.0,Shadow Spokesperson (Foreign and Commonwealth Affairs),985,1995-07-01T00:00:00,1997-05-01T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
450,1.0,"Shadow Spokesperson (Environment, Food and Rural Affairs)",984,1994-07-01T00:00:00,1995-07-01T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
450,1.0,Shadow Spokesperson (Education),982,1992-07-01T00:00:00,1994-07-01T00:00:00,Department for Education,http://www.education.gov.uk/
450,1.0,Shadow Spokesperson (Transport),993,1988-07-01T00:00:00,1989-07-01T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
450,1.0,Shadow Spokesperson (Work and Pensions),1006,1988-07-01T00:00:00,1992-07-01T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
450,1.0,Opposition Whip (Commons),10,1986-07-01T00:00:00,1987-07-01T00:00:00,Whips Office (Commons),
451,1.0,Shadow Secretary of State (Foreign Affairs),1017,1987-07-10T00:00:00,1992-09-20T00:00:00,,
451,1.0,Shadow Secretary of State (Home Office),1016,1983-11-10T00:00:00,1987-07-10T00:00:00,,
451,1.0,Shadow Secretary of State (Environment),1018,1980-11-04T00:00:00,1983-06-09T00:00:00,,
452,2.0,Shadow Spokesperson (Health),987,2013-11-01T00:00:00,2015-09-18T00:00:00,Department of Health,http://www.dh.gov.uk
452,2.0,Shadow Spokesperson (Work and Pensions),1006,2013-11-01T00:00:00,2015-09-18T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
452,1.0,Shadow Spokesperson (Transport),993,1996-01-01T00:00:00,1997-01-01T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
452,1.0,Shadow Spokesperson (Social Security),1455,1991-01-01T00:00:00,1996-01-01T00:00:00,Department of Social Security,
453,1.0,Shadow Minister (Borders and Immigration),883,2010-05-12T00:00:00,2010-11-05T00:00:00,HM Official Opposition,
454,1.0,"Shadow Minister (Environment, Food and Rural Affairs)",962,1996-07-01T00:00:00,1997-05-01T00:00:00,"Department for Environment, Food and Rural Affairs",https://www.gov.uk/government/organisations/department-for-environment-food-rural-affairs
454,1.0,Shadow Minister (Education),960,1995-07-01T00:00:00,1996-07-01T00:00:00,Department for Education,http://www.education.gov.uk/
454,1.0,Shadow Minister (Transport),971,1994-06-22T00:00:00,1995-07-01T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
454,1.0,"Shadow Minister (Business, Innovation and Skills)",15,1993-07-01T00:00:00,1994-06-22T00:00:00,"Department for Business, Innovation and Skills",https://www.gov.uk/government/organisations/department-for-business-innovation-skills
454,1.0,Shadow Secretary of State (Foreign Affairs),1017,1992-07-20T00:00:00,1993-07-01T00:00:00,,
454,1.0,Shadow Secretary of State for Work and Pensions,866,1989-07-01T00:00:00,1992-07-20T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
454,1.0,Shadow Secretary of State for Work and Pensions,866,1987-07-01T00:00:00,1989-07-01T00:00:00,Department for Work and Pensions,https://www.gov.uk/government/organisations/department-for-work-pensions
454,1.0,Shadow Secretary of State,16,1983-06-11T00:00:00,1987-07-01T00:00:00,HM Official Opposition,
458,1.0,Shadow Spokesperson (Health),987,1996-06-01T00:00:00,1997-06-01T00:00:00,Department of Health,http://www.dh.gov.uk
458,1.0,Shadow Spokesperson (Health),987,1996-01-01T00:00:00,1997-01-01T00:00:00,Department of Health,http://www.dh.gov.uk
458,1.0,Opposition Whip (Commons),10,1995-01-01T00:00:00,1996-01-01T00:00:00,Whips Office (Commons),
459,2.0,Shadow Spokesperson (Education),982,2010-10-13T00:00:00,2014-07-01T00:00:00,Department for Education,http://www.education.gov.uk/
462,1.0,Shadow Minister (Cabinet Office),956,2010-06-01T00:00:00,2010-10-01T00:00:00,Cabinet Office,https://www.gov.uk/government/organisations/cabinet-office
