BillID,id,stageId,sessionId,description,abbreviation,house,stageSittings,sortOrder
2861,15642.0,9.0,36.0,Report stage,RS,Commons,"[{'id': 12221, 'stageId': 9, 'billStageId': 15642, 'billId': 2861, 'date': '2021-09-09T00:00:00'}]",5.0
2861,15725.0,14.0,36.0,Programme motion,PM,Commons,"[{'id': 12270, 'stageId': 14, 'billStageId': 15725, 'billId': 2861, 'date': '2021-09-09T00:00:00'}]",6.0
2861,15726.0,10.0,36.0,3rd reading,3R,Commons,"[{'id': 12271, 'stageId': 10, 'billStageId': 15726, 'billId': 2861, 'date': '2021-09-09T00:00:00'}]",7.0
2861,15727.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 12273, 'stageId': 1, 'billStageId': 15727, 'billId': 2861, 'date': '2021-09-10T00:00:00'}]",8.0
2861,15728.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 12353, 'stageId': 2, 'billStageId': 15728, 'billId': 2861, 'date': '2021-10-19T00:00:00'}, {'id': 12362, 'stageId': 2, 'billStageId': 15728, 'billId': 2861, 'date': '2021-10-21T00:00:00'}]",9.0
2861,15787.0,3.0,36.0,Committee stage,CS,Lords,"[{'id': 12366, 'stageId': 3, 'billStageId': 15787, 'billId': 2861, 'date': '2021-11-10T00:00:00'}]",10.0
2861,15862.0,4.0,36.0,Report stage,RS,Lords,"[{'id': 12471, 'stageId': 4, 'billStageId': 15862, 'billId': 2861, 'date': '2021-12-01T00:00:00'}]",11.0
2861,15882.0,5.0,36.0,3rd reading,3R,Lords,"[{'id': 12495, 'stageId': 5, 'billStageId': 15882, 'billId': 2861, 'date': '2021-12-08T00:00:00'}]",12.0
2861,15958.0,11.0,36.0,Royal Assent,RA,Unassigned,"[{'id': 12612, 'stageId': 11, 'billStageId': 15958, 'billId': 2861, 'date': '2021-12-15T00:00:00'}]",13.0
2862,15248.0,6.0,36.0,1st reading,1R,Commons,"[{'id': 11784, 'stageId': 6, 'billStageId': 15248, 'billId': 2862, 'date': '2021-05-12T00:00:00'}]",1.0
2862,15249.0,7.0,36.0,2nd reading,2R,Commons,"[{'id': 12148, 'stageId': 7, 'billStageId': 15249, 'billId': 2862, 'date': '2021-07-12T00:00:00'}]",2.0
2862,15622.0,36.0,36.0,Ways and Means resolution,WAMR,Commons,"[{'id': 12155, 'stageId': 36, 'billStageId': 15622, 'billId': 2862, 'date': '2021-07-12T00:00:00'}]",3.0
2862,15649.0,8.0,36.0,Committee stage,CS,Commons,"[{'id': 12232, 'stageId': 8, 'billStageId': 15649, 'billId': 2862, 'date': '2021-09-07T00:00:00'}, {'id': 12233, 'stageId': 8, 'billStageId': 15649, 'billId': 2862, 'date': '2021-09-13T00:00:00'}, {'id': 12239, 'stageId': 8, 'billStageId': 15649, 'billId': 2862, 'date': '2021-09-15T00:00:00'}, {'id': 12240, 'stageId': 8, 'billStageId': 15649, 'billId': 2862, 'date': '2021-09-16T00:00:00'}, {'id': 12241, 'stageId': 8, 'billStageId': 15649, 'billId': 2862, 'date': '2021-09-20T00:00:00'}, {'id': 12242, 'stageId': 8, 'billStageId': 15649, 'billId': 2862, 'date': '2021-09-22T00:00:00'}]",4.0
2862,16377.0,18.0,36.0,Carry-over motion,CM,Commons,"[{'id': 13065, 'stageId': 18, 'billStageId': 16377, 'billId': 2862, 'date': '2022-04-25T00:00:00'}]",5.0
2862,16463.0,6.0,37.0,1st reading,1R,Commons,"[{'id': 13154, 'stageId': 6, 'billStageId': 16463, 'billId': 2862, 'date': '2022-05-11T00:00:00'}]",6.0
2862,16464.0,7.0,37.0,2nd reading,2R,Commons,"[{'id': 13155, 'stageId': 7, 'billStageId': 16464, 'billId': 2862, 'date': '2022-05-11T00:00:00'}]",7.0
2862,15765.0,9.0,37.0,Report stage,RS,Commons,"[{'id': 13203, 'stageId': 9, 'billStageId': 15765, 'billId': 2862, 'date': '2022-06-13T00:00:00'}]",8.0
2862,16544.0,10.0,37.0,3rd reading,3R,Commons,"[{'id': 13239, 'stageId': 10, 'billStageId': 16544, 'billId': 2862, 'date': '2022-06-13T00:00:00'}]",9.0
2862,16551.0,1.0,37.0,1st reading,1R,Lords,"[{'id': 13256, 'stageId': 1, 'billStageId': 16551, 'billId': 2862, 'date': '2022-06-14T00:00:00'}]",10.0
2862,16552.0,2.0,37.0,2nd reading,2R,Lords,"[{'id': 13257, 'stageId': 2, 'billStageId': 16552, 'billId': 2862, 'date': '2022-06-28T00:00:00'}]",11.0
2862,16796.0,3.0,37.0,Committee stage,CS,Lords,"[{'id': 13707, 'stageId': 3, 'billStageId': 16796, 'billId': 2862, 'date': '2022-10-31T00:00:00'}, {'id': 13708, 'stageId': 3, 'billStageId': 16796, 'billId': 2862, 'date': '2022-11-02T00:00:00'}, {'id': 13833, 'stageId': 3, 'billStageId': 16796, 'billId': 2862, 'date': '2022-11-14T00:00:00'}]",12.0
2862,17107.0,4.0,37.0,Report stage,RS,Lords,"[{'id': 13918, 'stageId': 4, 'billStageId': 17107, 'billId': 2862, 'date': '2022-12-07T00:00:00'}]",13.0
2862,17160.0,5.0,37.0,3rd reading,3R,Lords,"[{'id': 13966, 'stageId': 5, 'billStageId': 17160, 'billId': 2862, 'date': '2022-12-13T00:00:00'}]",14.0
2862,17373.0,14.0,37.0,Programme motion,PM,Commons,"[{'id': 14214, 'stageId': 14, 'billStageId': 17373, 'billId': 2862, 'date': '2023-02-07T00:00:00'}]",15.0
2862,17241.0,12.0,37.0,Consideration of Lords amendments,COLA,Commons,"[{'id': 14213, 'stageId': 12, 'billStageId': 17241, 'billId': 2862, 'date': '2023-02-07T00:00:00'}]",16.0
2862,17517.0,13.0,37.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 14373, 'stageId': 13, 'billStageId': 17517, 'billId': 2862, 'date': '2023-03-21T00:00:00'}]",17.0
2862,17555.0,42.0,37.0,Consideration of Lords message,COLM,Commons,"[{'id': 14499, 'stageId': 42, 'billStageId': 17555, 'billId': 2862, 'date': '2023-05-02T00:00:00'}]",18.0
2862,17660.0,13.0,37.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 14562, 'stageId': 13, 'billStageId': 17660, 'billId': 2862, 'date': '2023-05-10T00:00:00'}]",19.0
2862,17673.0,11.0,37.0,Royal Assent,RA,Unassigned,"[{'id': 14578, 'stageId': 11, 'billStageId': 17673, 'billId': 2862, 'date': '2023-05-11T00:00:00'}]",20.0
2863,15250.0,6.0,36.0,1st reading,1R,Commons,"[{'id': 11785, 'stageId': 6, 'billStageId': 15250, 'billId': 2863, 'date': '2021-05-12T00:00:00'}]",1.0
2863,15251.0,7.0,36.0,2nd reading,2R,Commons,"[{'id': 11830, 'stageId': 7, 'billStageId': 15251, 'billId': 2863, 'date': '2021-06-08T00:00:00'}]",2.0
2863,15304.0,15.0,36.0,Money resolution,MR,Commons,"[{'id': 11840, 'stageId': 15, 'billStageId': 15304, 'billId': 2863, 'date': '2021-06-08T00:00:00'}]",3.0
2863,15305.0,36.0,36.0,Ways and Means resolution,WAMR,Commons,"[{'id': 11841, 'stageId': 36, 'billStageId': 15305, 'billId': 2863, 'date': '2021-06-08T00:00:00'}]",4.0
2863,15310.0,14.0,36.0,Programme motion,PM,Commons,"[{'id': 11844, 'stageId': 14, 'billStageId': 15310, 'billId': 2863, 'date': '2021-06-08T00:00:00'}]",5.0
2863,15322.0,8.0,36.0,Committee stage,CS,Commons,"[{'id': 11850, 'stageId': 8, 'billStageId': 15322, 'billId': 2863, 'date': '2021-06-15T00:00:00'}]",6.0
2863,15761.0,14.0,36.0,Programme motion,PM,Commons,"[{'id': 12328, 'stageId': 14, 'billStageId': 15761, 'billId': 2863, 'date': '2021-09-22T00:00:00'}]",7.0
2863,15346.0,9.0,36.0,Report stage,RS,Commons,"[{'id': 12303, 'stageId': 9, 'billStageId': 15346, 'billId': 2863, 'date': '2021-09-22T00:00:00'}]",8.0
2863,15347.0,10.0,36.0,3rd reading,3R,Commons,"[{'id': 12304, 'stageId': 10, 'billStageId': 15347, 'billId': 2863, 'date': '2021-09-22T00:00:00'}]",9.0
2863,15769.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 12335, 'stageId': 1, 'billStageId': 15769, 'billId': 2863, 'date': '2021-10-11T00:00:00'}]",10.0
2863,15770.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 12336, 'stageId': 2, 'billStageId': 15770, 'billId': 2863, 'date': '2021-10-19T00:00:00'}]",11.0
2863,15771.0,27.0,36.0,Committee negatived,CN,Lords,"[{'id': 12363, 'stageId': 27, 'billStageId': 15771, 'billId': 2863, 'date': '2021-10-19T00:00:00'}]",12.0
2863,15773.0,5.0,36.0,3rd reading,3R,Lords,"[{'id': 12339, 'stageId': 5, 'billStageId': 15773, 'billId': 2863, 'date': '2021-10-19T00:00:00'}]",13.0
2863,15789.0,11.0,36.0,Royal Assent,RA,Unassigned,"[{'id': 12368, 'stageId': 11, 'billStageId': 15789, 'billId': 2863, 'date': '2021-10-20T00:00:00'}]",14.0
2864,15252.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 11787, 'stageId': 1, 'billStageId': 15252, 'billId': 2864, 'date': '2021-05-12T00:00:00'}]",1.0
2864,15257.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 11793, 'stageId': 2, 'billStageId': 15257, 'billId': 2864, 'date': '2021-05-24T00:00:00'}]",2.0
2864,15266.0,3.0,36.0,Committee stage,CS,Lords,"[{'id': 11802, 'stageId': 3, 'billStageId': 15266, 'billId': 2864, 'date': '2021-06-09T00:00:00'}, {'id': 11803, 'stageId': 3, 'billStageId': 15266, 'billId': 2864, 'date': '2021-06-14T00:00:00'}]",3.0
2864,15336.0,4.0,36.0,Report stage,RS,Lords,"[{'id': 12166, 'stageId': 4, 'billStageId': 15336, 'billId': 2864, 'date': '2021-07-20T00:00:00'}]",4.0
2864,15679.0,5.0,36.0,3rd reading,3R,Lords,"[{'id': 12243, 'stageId': 5, 'billStageId': 15679, 'billId': 2864, 'date': '2021-09-14T00:00:00'}]",5.0
2864,15743.0,6.0,36.0,1st reading,1R,Commons,"[{'id': 12284, 'stageId': 6, 'billStageId': 15743, 'billId': 2864, 'date': '2021-09-15T00:00:00'}]",6.0
2864,15883.0,7.0,36.0,2nd reading,2R,Commons,"[{'id': 12497, 'stageId': 7, 'billStageId': 15883, 'billId': 2864, 'date': '2021-11-29T00:00:00'}]",7.0
2864,15889.0,15.0,36.0,Money resolution,MR,Commons,"[{'id': 12502, 'stageId': 15, 'billStageId': 15889, 'billId': 2864, 'date': '2021-11-29T00:00:00'}]",8.0
2864,15917.0,14.0,36.0,Programme motion,PM,Commons,"[{'id': 12535, 'stageId': 14, 'billStageId': 15917, 'billId': 2864, 'date': '2021-11-29T00:00:00'}]",9.0
2864,15926.0,8.0,36.0,Committee stage,CS,Commons,"[{'id': 12556, 'stageId': 8, 'billStageId': 15926, 'billId': 2864, 'date': '2021-12-07T00:00:00'}, {'id': 12557, 'stageId': 8, 'billStageId': 15926, 'billId': 2864, 'date': '2021-12-09T00:00:00'}]",10.0
2864,15963.0,9.0,36.0,Report stage,RS,Commons,"[{'id': 12665, 'stageId': 9, 'billStageId': 15963, 'billId': 2864, 'date': '2022-01-24T00:00:00'}]",11.0
2864,16078.0,10.0,36.0,3rd reading,3R,Commons,"[{'id': 12720, 'stageId': 10, 'billStageId': 16078, 'billId': 2864, 'date': '2022-01-24T00:00:00'}]",12.0
2864,16116.0,13.0,36.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 12761, 'stageId': 13, 'billStageId': 16116, 'billId': 2864, 'date': '2022-02-07T00:00:00'}]",13.0
2864,16148.0,11.0,36.0,Royal Assent,RA,Unassigned,"[{'id': 12807, 'stageId': 11, 'billStageId': 16148, 'billId': 2864, 'date': '2022-02-08T00:00:00'}]",14.0
2865,15253.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 11786, 'stageId': 1, 'billStageId': 15253, 'billId': 2865, 'date': '2021-05-12T00:00:00'}]",1.0
2865,15255.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 11794, 'stageId': 2, 'billStageId': 15255, 'billId': 2865, 'date': '2021-05-25T00:00:00'}]",2.0
2865,15265.0,3.0,36.0,Committee stage,CS,Lords,"[{'id': 11800, 'stageId': 3, 'billStageId': 15265, 'billId': 2865, 'date': '2021-06-09T00:00:00'}, {'id': 11801, 'stageId': 3, 'billStageId': 15265, 'billId': 2865, 'date': '2021-06-14T00:00:00'}, {'id': 11835, 'stageId': 3, 'billStageId': 15265, 'billId': 2865, 'date': '2021-06-22T00:00:00'}]",3.0
2865,15455.0,4.0,36.0,Report stage,RS,Lords,"[{'id': 12365, 'stageId': 4, 'billStageId': 15455, 'billId': 2865, 'date': '2021-11-09T00:00:00'}]",4.0
2865,15830.0,5.0,36.0,3rd reading,3R,Lords,"[{'id': 12420, 'stageId': 5, 'billStageId': 15830, 'billId': 2865, 'date': '2021-11-17T00:00:00'}]",5.0
2865,15884.0,6.0,36.0,1st reading,1R,Commons,"[{'id': 12498, 'stageId': 6, 'billStageId': 15884, 'billId': 2865, 'date': '2021-11-18T00:00:00'}]",6.0
2865,15885.0,7.0,36.0,2nd reading,2R,Commons,"[{'id': 12590, 'stageId': 7, 'billStageId': 15885, 'billId': 2865, 'date': '2021-12-15T00:00:00'}]",7.0
2865,15970.0,15.0,36.0,Money resolution,MR,Commons,"[{'id': 12617, 'stageId': 15, 'billStageId': 15970, 'billId': 2865, 'date': '2021-12-15T00:00:00'}]",8.0
2865,15993.0,14.0,36.0,Programme motion,PM,Commons,"[{'id': 12618, 'stageId': 14, 'billStageId': 15993, 'billId': 2865, 'date': '2021-12-15T00:00:00'}]",9.0
2865,15992.0,8.0,36.0,Committee stage,CS,Commons,"[{'id': 12659, 'stageId': 8, 'billStageId': 15992, 'billId': 2865, 'date': '2022-01-18T00:00:00'}]",10.0
2865,16049.0,9.0,36.0,Report stage,RS,Commons,"[{'id': 12894, 'stageId': 9, 'billStageId': 16049, 'billId': 2865, 'date': '2022-03-14T00:00:00'}]",11.0
2865,16179.0,10.0,36.0,3rd reading,3R,Commons,"[{'id': 12895, 'stageId': 10, 'billStageId': 16179, 'billId': 2865, 'date': '2022-03-14T00:00:00'}]",12.0
2865,16203.0,14.0,36.0,Programme motion,PM,Commons,"[{'id': 12896, 'stageId': 14, 'billStageId': 16203, 'billId': 2865, 'date': '2022-03-14T00:00:00'}]",13.0
2865,16339.0,13.0,36.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 13023, 'stageId': 13, 'billStageId': 16339, 'billId': 2865, 'date': '2022-04-05T00:00:00'}]",14.0
2865,16392.0,11.0,36.0,Royal Assent,RA,Unassigned,"[{'id': 13120, 'stageId': 11, 'billStageId': 16392, 'billId': 2865, 'date': '2022-04-28T00:00:00'}]",15.0
2866,15254.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 11788, 'stageId': 1, 'billStageId': 15254, 'billId': 2866, 'date': '2021-05-12T00:00:00'}]",1.0
2866,15256.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 11795, 'stageId': 2, 'billStageId': 15256, 'billId': 2866, 'date': '2021-05-26T00:00:00'}]",2.0
2866,15299.0,3.0,36.0,Committee stage,CS,Lords,"[{'id': 11836, 'stageId': 3, 'billStageId': 15299, 'billId': 2866, 'date': '2021-06-21T00:00:00'}, {'id': 11837, 'stageId': 3, 'billStageId': 15299, 'billId': 2866, 'date': '2021-06-23T00:00:00'}]",3.0
2866,15600.0,4.0,36.0,Report stage,RS,Lords,"[{'id': 12421, 'stageId': 4, 'billStageId': 15600, 'billId': 2866, 'date': '2021-11-16T00:00:00'}]",4.0
2866,15831.0,5.0,36.0,3rd reading,3R,Lords,"[{'id': 12425, 'stageId': 5, 'billStageId': 15831, 'billId': 2866, 'date': '2021-11-23T00:00:00'}]",5.0
2866,15909.0,6.0,36.0,1st reading,1R,Commons,"[{'id': 12521, 'stageId': 6, 'billStageId': 15909, 'billId': 2866, 'date': '2021-11-24T00:00:00'}]",6.0
2866,15910.0,7.0,36.0,2nd reading,2R,Commons,"[{'id': 12537, 'stageId': 7, 'billStageId': 15910, 'billId': 2866, 'date': '2021-12-06T00:00:00'}]",7.0
2866,15929.0,15.0,36.0,Money resolution,MR,Commons,"[{'id': 12538, 'stageId': 15, 'billStageId': 15929, 'billId': 2866, 'date': '2021-12-06T00:00:00'}]",8.0
2866,15948.0,8.0,36.0,Committee stage,CS,Commons,"[{'id': 12629, 'stageId': 8, 'billStageId': 15948, 'billId': 2866, 'date': '2022-01-11T00:00:00'}]",9.0
2866,16014.0,9.0,36.0,Report stage,RS,Commons,"[{'id': 12710, 'stageId': 9, 'billStageId': 16014, 'billId': 2866, 'date': '2022-01-31T00:00:00'}]",10.0
2866,16086.0,14.0,36.0,Programme motion,PM,Commons,"[{'id': 12727, 'stageId': 14, 'billStageId': 16086, 'billId': 2866, 'date': '2022-01-31T00:00:00'}]",11.0
2866,16108.0,10.0,36.0,3rd reading,3R,Commons,"[{'id': 12747, 'stageId': 10, 'billStageId': 16108, 'billId': 2866, 'date': '2022-01-31T00:00:00'}]",12.0
2866,16118.0,13.0,36.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 12763, 'stageId': 13, 'billStageId': 16118, 'billId': 2866, 'date': '2022-02-09T00:00:00'}]",13.0
2866,16167.0,11.0,36.0,Royal Assent,RA,Unassigned,"[{'id': 12867, 'stageId': 11, 'billStageId': 16167, 'billId': 2866, 'date': '2022-02-24T00:00:00'}]",14.0
2867,15258.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 11792, 'stageId': 1, 'billStageId': 15258, 'billId': 2867, 'date': '2021-05-13T00:00:00'}]",1.0
2867,15259.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 11805, 'stageId': 2, 'billStageId': 15259, 'billId': 2867, 'date': '2021-06-16T00:00:00'}]",2.0
2867,15349.0,3.0,36.0,Committee stage,CS,Lords,"[{'id': 11877, 'stageId': 3, 'billStageId': 15349, 'billId': 2867, 'date': '2021-07-06T00:00:00'}, {'id': 12167, 'stageId': 3, 'billStageId': 15349, 'billId': 2867, 'date': '2021-07-20T00:00:00'}]",3.0
2867,15691.0,4.0,36.0,Report stage,RS,Lords,"[{'id': 12470, 'stageId': 4, 'billStageId': 15691, 'billId': 2867, 'date': '2021-12-06T00:00:00'}]",4.0
2867,15881.0,5.0,36.0,3rd reading,3R,Lords,"[{'id': 12494, 'stageId': 5, 'billStageId': 15881, 'billId': 2867, 'date': '2021-12-13T00:00:00'}]",5.0
2867,15982.0,6.0,36.0,1st reading,1R,Commons,"[{'id': 12599, 'stageId': 6, 'billStageId': 15982, 'billId': 2867, 'date': '2021-12-14T00:00:00'}]",6.0
2867,15983.0,7.0,36.0,2nd reading,2R,Commons,"[{'id': 12662, 'stageId': 7, 'billStageId': 15983, 'billId': 2867, 'date': '2022-01-18T00:00:00'}]",7.0
2867,16040.0,15.0,36.0,Money resolution,MR,Commons,"[{'id': 12676, 'stageId': 15, 'billStageId': 16040, 'billId': 2867, 'date': '2022-01-18T00:00:00'}]",8.0
2867,16042.0,14.0,36.0,Programme motion,PM,Commons,"[{'id': 12678, 'stageId': 14, 'billStageId': 16042, 'billId': 2867, 'date': '2022-01-18T00:00:00'}]",9.0
2867,16060.0,8.0,36.0,Committee stage,CS,Commons,"[{'id': 12811, 'stageId': 8, 'billStageId': 16060, 'billId': 2867, 'date': '2022-02-10T00:00:00'}]",10.0
2867,16272.0,14.0,36.0,Programme motion,PM,Commons,"[{'id': 12952, 'stageId': 14, 'billStageId': 16272, 'billId': 2867, 'date': '2022-03-14T00:00:00'}]",11.0
2867,16173.0,9.0,36.0,Report stage,RS,Commons,"[{'id': 12864, 'stageId': 9, 'billStageId': 16173, 'billId': 2867, 'date': '2022-03-14T00:00:00'}]",12.0
2867,16178.0,10.0,36.0,3rd reading,3R,Commons,"[{'id': 12865, 'stageId': 10, 'billStageId': 16178, 'billId': 2867, 'date': '2022-03-14T00:00:00'}]",13.0
2867,16338.0,13.0,36.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 13022, 'stageId': 13, 'billStageId': 16338, 'billId': 2867, 'date': '2022-04-07T00:00:00'}]",14.0
2867,16408.0,11.0,36.0,Royal Assent,RA,Unassigned,"[{'id': 13122, 'stageId': 11, 'billStageId': 16408, 'billId': 2867, 'date': '2022-04-28T00:00:00'}]",15.0
2868,15263.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 11798, 'stageId': 1, 'billStageId': 15263, 'billId': 2868, 'date': '2021-05-18T00:00:00'}]",1.0
2868,15264.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 11799, 'stageId': 2, 'billStageId': 15264, 'billId': 2868, 'date': '2021-06-15T00:00:00'}]",2.0
2868,15341.0,3.0,36.0,Committee stage,CS,Lords,"[{'id': 11878, 'stageId': 3, 'billStageId': 15341, 'billId': 2868, 'date': '2021-07-06T00:00:00'}, {'id': 12140, 'stageId': 3, 'billStageId': 15341, 'billId': 2868, 'date': '2021-07-15T00:00:00'}, {'id': 12141, 'stageId': 3, 'billStageId': 15341, 'billId': 2868, 'date': '2021-07-19T00:00:00'}, {'id': 12168, 'stageId': 3, 'billStageId': 15341, 'billId': 2868, 'date': '2021-07-21T00:00:00'}]",3.0
2868,15688.0,4.0,36.0,Report stage,RS,Lords,"[{'id': 12279, 'stageId': 4, 'billStageId': 15688, 'billId': 2868, 'date': '2021-10-12T00:00:00'}, {'id': 12354, 'stageId': 4, 'billStageId': 15688, 'billId': 2868, 'date': '2021-10-21T00:00:00'}]",4.0
2868,15745.0,5.0,36.0,3rd reading,3R,Lords,"[{'id': 12292, 'stageId': 5, 'billStageId': 15745, 'billId': 2868, 'date': '2021-10-25T00:00:00'}]",5.0
2868,15802.0,6.0,36.0,1st reading,1R,Commons,"[{'id': 12380, 'stageId': 6, 'billStageId': 15802, 'billId': 2868, 'date': '2021-10-26T00:00:00'}]",6.0
2868,15803.0,7.0,36.0,2nd reading,2R,Commons,"[{'id': 12432, 'stageId': 7, 'billStageId': 15803, 'billId': 2868, 'date': '2021-11-15T00:00:00'}]",7.0
2868,15850.0,36.0,36.0,Ways and Means resolution,WAMR,Commons,"[{'id': 12449, 'stageId': 36, 'billStageId': 15850, 'billId': 2868, 'date': '2021-11-15T00:00:00'}]",8.0
2868,15851.0,15.0,36.0,Money resolution,MR,Commons,"[{'id': 12450, 'stageId': 15, 'billStageId': 15851, 'billId': 2868, 'date': '2021-11-15T00:00:00'}]",9.0
2868,15869.0,8.0,36.0,Committee stage,CS,Commons,"[{'id': 12528, 'stageId': 8, 'billStageId': 15869, 'billId': 2868, 'date': '2021-11-30T00:00:00'}, {'id': 12529, 'stageId': 8, 'billStageId': 15869, 'billId': 2868, 'date': '2021-12-02T00:00:00'}, {'id': 12555, 'stageId': 8, 'billStageId': 15869, 'billId': 2868, 'date': '2021-12-07T00:00:00'}]",10.0
2868,15954.0,9.0,36.0,Report stage,RS,Commons,"[{'id': 12784, 'stageId': 9, 'billStageId': 15954, 'billId': 2868, 'date': '2022-02-21T00:00:00'}]",11.0
2868,16177.0,10.0,36.0,3rd reading,3R,Commons,"[{'id': 12838, 'stageId': 10, 'billStageId': 16177, 'billId': 2868, 'date': '2022-02-21T00:00:00'}]",12.0
2868,16199.0,13.0,36.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 12970, 'stageId': 13, 'billStageId': 16199, 'billId': 2868, 'date': '2022-03-24T00:00:00'}]",13.0
2868,16350.0,14.0,36.0,Programme motion,PM,Commons,"[{'id': 13036, 'stageId': 14, 'billStageId': 16350, 'billId': 2868, 'date': '2022-03-28T00:00:00'}]",14.0
2868,16303.0,42.0,36.0,Consideration of Lords message,COLM,Commons,"[{'id': 12990, 'stageId': 42, 'billStageId': 16303, 'billId': 2868, 'date': '2022-03-28T00:00:00'}]",15.0
2868,16373.0,13.0,36.0,Consideration of Commons amendments,COCA,Lords,"[{'id': 13060, 'stageId': 13, 'billStageId': 16373, 'billId': 2868, 'date': '2022-04-07T00:00:00'}]",16.0
2868,16407.0,11.0,36.0,Royal Assent,RA,Unassigned,"[{'id': 13121, 'stageId': 11, 'billStageId': 16407, 'billId': 2868, 'date': '2022-04-28T00:00:00'}]",17.0
2869,15267.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 11807, 'stageId': 1, 'billStageId': 15267, 'billId': 2869, 'date': '2021-05-20T00:00:00'}]",1.0
2869,15268.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 11856, 'stageId': 2, 'billStageId': 15268, 'billId': 2869, 'date': '2021-06-25T00:00:00'}]",2.0
2869,15819.0,24.0,36.0,Order of Commitment discharged,OOCD,Lords,"[{'id': 12413, 'stageId': 24, 'billStageId': 15819, 'billId': 2869, 'date': '2021-11-10T00:00:00'}]",3.0
2869,15863.0,5.0,36.0,3rd reading,3R,Lords,"[{'id': 12656, 'stageId': 5, 'billStageId': 15863, 'billId': 2869, 'date': '2022-02-04T00:00:00'}]",4.0
2869,16160.0,6.0,36.0,1st reading,1R,Commons,"[{'id': 12820, 'stageId': 6, 'billStageId': 16160, 'billId': 2869, 'date': '2022-02-08T00:00:00'}]",5.0
2869,16161.0,7.0,36.0,2nd reading,2R,Commons,"[{'id': 12821, 'stageId': 7, 'billStageId': 16161, 'billId': 2869, 'date': '2022-05-06T00:00:00'}]",6.0
2870,15269.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 11808, 'stageId': 1, 'billStageId': 15269, 'billId': 2870, 'date': '2021-05-20T00:00:00'}]",1.0
2870,15270.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 11857, 'stageId': 2, 'billStageId': 15270, 'billId': 2870, 'date': '2021-06-25T00:00:00'}]",2.0
2871,15274.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 11812, 'stageId': 1, 'billStageId': 15274, 'billId': 2871, 'date': '2021-05-24T00:00:00'}]",1.0
2871,15275.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 11858, 'stageId': 2, 'billStageId': 15275, 'billId': 2871, 'date': '2021-06-25T00:00:00'}]",2.0
2872,15276.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 11813, 'stageId': 1, 'billStageId': 15276, 'billId': 2872, 'date': '2021-05-24T00:00:00'}]",1.0
2872,15277.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 11996, 'stageId': 2, 'billStageId': 15277, 'billId': 2872, 'date': '2021-07-16T00:00:00'}]",2.0
2872,15670.0,3.0,36.0,Committee stage,CS,Lords,"[{'id': 12753, 'stageId': 3, 'billStageId': 15670, 'billId': 2872, 'date': '2022-02-08T00:00:00'}]",3.0
2872,16123.0,5.0,36.0,3rd reading,3R,Lords,"[{'id': 12777, 'stageId': 5, 'billStageId': 16123, 'billId': 2872, 'date': '2022-03-04T00:00:00'}]",4.0
2872,16229.0,6.0,36.0,1st reading,1R,Commons,"[{'id': 12906, 'stageId': 6, 'billStageId': 16229, 'billId': 2872, 'date': '2022-03-07T00:00:00'}]",5.0
2872,16230.0,7.0,36.0,2nd reading,2R,Commons,"[{'id': 12907, 'stageId': 7, 'billStageId': 16230, 'billId': 2872, 'date': '2022-05-06T00:00:00'}]",6.0
2873,15278.0,1.0,36.0,1st reading,1R,Lords,"[{'id': 11815, 'stageId': 1, 'billStageId': 15278, 'billId': 2873, 'date': '2021-05-25T00:00:00'}]",1.0
2873,15279.0,2.0,36.0,2nd reading,2R,Lords,"[{'id': 11997, 'stageId': 2, 'billStageId': 15279, 'billId': 2873, 'date': '2021-07-16T00:00:00'}]",2.0
